"PersonId","MetricDate","Total_Copilot_actions_taken","Input_tokens","Output_tokens","Reasoning_tokens","Copilot_credits_consumed"
"PID0085",2026-05-03,11,13808,7012,4390,19.3
"PID0085",2026-05-10,0,0,0,0,0
"PID0085",2026-05-17,19,6600,3079,1819,8.3
"PID0085",2026-05-24,24,18306,9378,5363,24.6
"PID0085",2026-05-31,18,16835,7253,4246,19.8
"PID0085",2026-06-07,16,10623,6750,3114,15.3
"PID0085",2026-06-14,25,18512,9976,6980,29.1
"PID0085",2026-06-21,20,25041,11341,5516,27.9
"PID0085",2026-06-28,31,29184,13443,13401,50.1
"PID0086",2026-01-04,12,8757,5057,2514,12.1
"PID0086",2026-01-11,15,25980,11587,3333,22.8
"PID0086",2026-01-18,13,14802,4271,1702,10.6
"PID0086",2026-01-25,8,6391,3581,1698,8.4
"PID0086",2026-02-01,16,15410,5661,3371,16
"PID0086",2026-02-08,18,9773,6422,1749,11.5
"PID0086",2026-02-15,24,24635,10862,5372,27
"PID0086",2026-02-22,14,7118,2574,1319,6.8
"PID0086",2026-03-01,18,13673,6498,2592,14.4
"PID0086",2026-03-08,15,17121,10159,2512,17.8
"PID0086",2026-03-15,17,19778,9975,2879,19.1
"PID0086",2026-03-22,23,23042,7555,4326,21.5
"PID0086",2026-03-29,22,11984,5706,1892,11.7
"PID0086",2026-04-05,23,12995,4607,3182,14.2
"PID0086",2026-04-12,22,10657,3372,1323,8.1
"PID0086",2026-04-19,18,18358,9966,3325,20
"PID0086",2026-04-26,18,23140,8173,4566,22.6
"PID0086",2026-05-03,20,14190,4754,1841,11.2
"PID0086",2026-05-10,30,36379,19113,4565,34
"PID0086",2026-05-17,32,49366,18490,8094,44.9
"PID0086",2026-05-24,35,26477,14943,3590,26.2
"PID0086",2026-05-31,20,19037,7298,3346,18
"PID0086",2026-06-07,29,29623,15437,7949,38.1
"PID0086",2026-06-14,40,28901,11353,6113,30.1
"PID0086",2026-06-21,35,42195,25922,8210,49.7
"PID0086",2026-06-28,36,35555,12436,6338,32.9
"PID0087",2026-01-04,4,3602,1447,441,3
"PID0087",2026-01-11,6,5565,2416,1050,5.7
"PID0087",2026-01-18,6,7971,2508,1020,6.2
"PID0087",2026-01-25,0,0,0,0,0
"PID0087",2026-02-01,5,4663,2307,487,4
"PID0087",2026-02-08,0,0,0,0,0
"PID0087",2026-02-15,13,17036,5059,2067,12.6
"PID0087",2026-02-22,8,7760,4238,1064,7.6
"PID0087",2026-03-01,9,5572,2589,364,4.1
"PID0087",2026-03-08,12,12394,6546,1361,11.1
"PID0087",2026-03-15,0,0,0,0,0
"PID0087",2026-03-22,8,11298,3604,1438,8.7
"PID0087",2026-03-29,15,10410,4866,1051,8.6
"PID0087",2026-04-05,10,13093,6008,2757,14.3
"PID0087",2026-04-12,7,6926,2415,569,4.7
"PID0087",2026-04-19,14,15636,6649,2599,14.9
"PID0087",2026-04-26,14,11206,4093,1475,9.2
"PID0087",2026-05-03,15,8060,2376,1522,7.3
"PID0087",2026-05-10,12,10724,7019,1849,12.4
"PID0087",2026-05-17,12,19890,9211,3595,20.3
"PID0087",2026-05-24,13,8151,3367,1233,7.4
"PID0087",2026-05-31,14,17411,9376,2111,16.3
"PID0087",2026-06-07,14,8617,4826,1829,10.2
"PID0087",2026-06-14,16,21887,6252,2670,16.1
"PID0087",2026-06-21,0,0,0,0,0
"PID0087",2026-06-28,20,13795,7144,3238,16.6
"PID0088",2026-01-04,16,11418,6952,5744,22.2
"PID0088",2026-01-11,17,13977,6179,2737,14.6
"PID0088",2026-01-18,19,31274,17270,10773,47
"PID0088",2026-01-25,28,32217,16806,11517,48.7
"PID0088",2026-02-01,18,11910,6328,2600,13.9
"PID0088",2026-02-08,15,12350,5345,5745,21.1
"PID0088",2026-02-15,28,43702,17867,18733,69.9
"PID0088",2026-02-22,23,15582,9989,5625,25.2
"PID0088",2026-03-01,27,27985,12379,8130,35.8
"PID0088",2026-03-08,31,32646,10807,14111,50.5
"PID0088",2026-03-15,18,34970,15148,10919,46.4
"PID0088",2026-03-22,18,17870,4993,5084,20.3
"PID0088",2026-03-29,25,40763,19710,14401,59.9
"PID0088",2026-04-05,29,27440,15107,5146,30.4
"PID0088",2026-04-12,31,29221,9945,8918,36.1
"PID0088",2026-04-19,39,39429,21691,14420,61.3
"PID0088",2026-04-26,26,24720,9371,4881,24.6
"PID0088",2026-05-03,36,32484,17211,13491,54
"PID0088",2026-05-10,42,49751,28873,12304,63.8
"PID0088",2026-05-17,35,20018,12773,5658,28.4
"PID0088",2026-05-24,40,24064,14471,6594,32.9
"PID0088",2026-05-31,34,33726,9818,13653,48.7
"PID0088",2026-06-07,37,28474,12492,9080,38.4
"PID0088",2026-06-14,50,50598,28729,21558,87
"PID0088",2026-06-21,39,32221,16550,6321,35.5
"PID0088",2026-06-28,53,29827,14393,8047,37.6
"PID0089",2026-01-04,11,6779,2828,355,4.5
"PID0089",2026-01-11,13,12321,5728,532,8.4
"PID0089",2026-01-18,9,6970,3739,402,5.4
"PID0089",2026-01-25,19,10569,4011,435,6.4
"PID0089",2026-02-01,18,31973,15732,1419,22.5
"PID0089",2026-02-08,0,0,0,0,0
"PID0089",2026-02-15,16,17198,6112,1066,11
"PID0089",2026-02-22,0,0,0,0,0
"PID0089",2026-03-01,10,10973,3755,736,7
"PID0089",2026-03-08,20,13128,5932,897,9.6
"PID0089",2026-03-15,15,10770,4071,435,6.5
"PID0089",2026-03-22,23,23462,7805,1055,13.6
"PID0089",2026-03-29,15,9306,5600,430,7.4
"PID0089",2026-04-05,16,23950,10093,855,15
"PID0089",2026-04-12,0,0,0,0,0
"PID0089",2026-04-19,19,14515,8775,1324,13.2
"PID0089",2026-04-26,16,19274,11481,1103,15.8
"PID0089",2026-05-03,16,8404,4629,440,6.5
"PID0089",2026-05-10,0,0,0,0,0
"PID0089",2026-05-17,13,20782,6298,882,11.4
"PID0089",2026-05-24,0,0,0,0,0
"PID0089",2026-05-31,21,15241,7604,1075,11.8
"PID0089",2026-06-07,22,23745,12988,890,17.4
"PID0089",2026-06-14,27,19256,12072,1097,16.3
"PID0089",2026-06-21,34,25910,10856,1248,17
"PID0089",2026-06-28,20,17426,5371,726,9.6
"PID0090",2026-01-04,9,20618,6617,1598,13.4
"PID0090",2026-01-11,17,56677,16142,4187,34.7
"PID0090",2026-01-18,9,21451,11408,1291,16.6
"PID0090",2026-01-25,12,17255,5693,974,10.4
"PID0090",2026-02-01,0,0,0,0,0
"PID0090",2026-02-08,9,26618,13844,2174,21.8
"PID0090",2026-02-15,9,21686,7965,2102,16
"PID0090",2026-02-22,13,44746,20017,2751,31.8
"PID0090",2026-03-01,18,35342,18796,2328,27.9
"PID0090",2026-03-08,17,52058,15679,3589,31.9
"PID0090",2026-03-15,20,60051,20060,5467,41.7
"PID0090",2026-03-22,17,47860,14057,2929,28.1
"PID0090",2026-03-29,12,21010,8747,1745,15.6
"PID0090",2026-04-05,19,54984,24006,3304,38.5
"PID0090",2026-04-12,18,54126,16235,3843,33.4
"PID0090",2026-04-19,21,50257,22251,3786,37.3
"PID0090",2026-04-26,14,26747,9322,1511,16.6
"PID0090",2026-05-03,17,42373,23516,2873,34.5
"PID0090",2026-05-10,26,34116,21923,3497,33.1
"PID0090",2026-05-17,21,47929,26926,4184,41.6
"PID0090",2026-05-24,24,43056,23305,2999,34.8
"PID0090",2026-05-31,23,56076,25801,4394,42.8
"PID0090",2026-06-07,22,87181,42514,5370,64.9
"PID0090",2026-06-14,27,40522,11824,2124,22.9
"PID0090",2026-06-21,25,64370,34721,5332,54
"PID0090",2026-06-28,29,91877,52997,8814,82.8
"PID0091",2026-01-04,15,50342,15566,5492,36.3
"PID0091",2026-01-11,13,34448,14488,5365,31.9
"PID0091",2026-01-18,7,25141,17166,4694,30.5
"PID0091",2026-01-25,13,53812,26043,4625,43.2
"PID0091",2026-02-01,11,48397,23949,3736,38.2
"PID0091",2026-02-08,17,41257,18351,4458,34.1
"PID0091",2026-02-15,11,46419,17063,4932,35.3
"PID0091",2026-02-22,13,35511,15623,4832,31.7
"PID0091",2026-03-01,16,51117,19715,3847,35.6
"PID0091",2026-03-08,16,54182,30203,3320,43.3
"PID0091",2026-03-15,14,34220,15723,4307,30.2
"PID0091",2026-03-22,15,44849,15659,5347,34.9
"PID0091",2026-03-29,15,87220,37160,7075,64.9
"PID0091",2026-04-05,19,70003,31518,8231,59.8
"PID0091",2026-04-12,16,46005,13294,2762,26.7
"PID0091",2026-04-19,17,78563,26760,8196,57.6
"PID0091",2026-04-26,16,55215,15908,4352,34.6
"PID0091",2026-05-03,23,79075,29791,7275,57.8
"PID0091",2026-05-10,28,99556,41829,6908,70.6
"PID0091",2026-05-17,32,87750,46961,10380,81.1
"PID0091",2026-05-24,21,102950,58483,11173,95.3
"PID0091",2026-05-31,24,65633,39024,12927,76.7
"PID0091",2026-06-07,18,65899,20574,7604,48.6
"PID0091",2026-06-14,21,45610,20864,8695,47.6
"PID0091",2026-06-21,0,0,0,0,0
"PID0091",2026-06-28,25,59481,35552,6134,55.7
"PID0092",2026-01-04,12,10366,2832,616,5.9
"PID0092",2026-01-11,0,0,0,0,0
"PID0092",2026-01-18,12,16022,9077,1937,15.3
"PID0092",2026-01-25,10,15085,8377,1326,13
"PID0092",2026-02-01,7,6897,2469,920,5.7
"PID0092",2026-02-08,7,18367,6916,1861,13.9
"PID0092",2026-02-15,5,3575,1936,310,3
"PID0092",2026-02-22,7,11481,4297,1247,8.9
"PID0092",2026-03-01,5,10966,3636,1176,8
"PID0092",2026-03-08,7,8850,4790,828,7.7
"PID0092",2026-03-15,0,0,0,0,0
"PID0092",2026-03-22,14,19817,8828,2682,17.7
"PID0092",2026-03-29,8,5326,2401,592,4.5
"PID0092",2026-04-05,8,8784,4563,1172,8.3
"PID0092",2026-04-12,15,25804,13414,3651,25
"PID0092",2026-04-19,17,15490,6891,1413,12.1
"PID0092",2026-04-26,12,21274,9235,2110,16.9
"PID0092",2026-05-03,0,0,0,0,0
"PID0092",2026-05-10,16,19624,9607,1610,15.6
"PID0092",2026-05-17,18,12895,7889,1595,12.9
"PID0092",2026-05-24,10,12751,4972,1568,10.4
"PID0092",2026-05-31,15,14670,4960,1124,9.7
"PID0092",2026-06-07,17,21516,10725,2630,19.5
"PID0092",2026-06-14,20,18742,5261,1317,11.2
"PID0092",2026-06-21,11,14233,8338,1002,12
"PID0092",2026-06-28,19,18561,7317,2059,14.7
"PID0093",2026-01-04,51,19278,8109,4089,20.6
"PID0093",2026-01-11,45,20587,10550,3904,22.3
"PID0093",2026-01-18,46,30181,15824,5211,31.7
"PID0093",2026-01-25,41,36655,16997,8059,41.1
"PID0093",2026-02-01,57,28694,11141,8623,36.2
"PID0093",2026-02-08,58,16220,7172,4229,19.6
"PID0093",2026-02-15,54,30709,11795,6725,32.4
"PID0093",2026-02-22,50,30322,10944,7017,32.4
"PID0093",2026-03-01,63,44008,18687,9767,48.2
"PID0093",2026-03-08,62,30938,13998,5356,30.8
"PID0093",2026-03-15,67,50954,18838,16351,66.1
"PID0093",2026-03-22,67,38204,14019,6030,33.9
"PID0093",2026-03-29,70,23578,14521,6043,31.4
"PID0093",2026-04-05,74,19890,10962,5230,25.8
"PID0093",2026-04-12,85,63946,33795,18827,86.9
"PID0093",2026-04-19,66,22022,9154,5382,25.2
"PID0093",2026-04-26,71,47603,22555,12307,58.3
"PID0093",2026-05-03,79,79068,32206,21355,95
"PID0093",2026-05-10,85,40687,12514,9255,41.3
"PID0093",2026-05-17,85,29470,18161,4939,32.8
"PID0093",2026-05-24,84,51678,17064,12979,56.4
"PID0093",2026-05-31,95,46455,13804,21655,74.5
"PID0093",2026-06-07,87,40088,17270,8275,42.5
"PID0093",2026-06-14,87,42489,21753,8041,46
"PID0093",2026-06-21,89,50569,33735,7887,56.8
"PID0093",2026-06-28,102,74278,41998,12667,80.1
"PID0094",2026-01-04,21,14976,4838,1453,10.5
"PID0094",2026-01-11,17,13727,7507,1083,11.5
"PID0094",2026-01-18,23,28508,11995,2415,21.3
"PID0094",2026-01-25,20,22017,6327,2358,15.4
"PID0094",2026-02-01,20,8347,2415,821,5.7
"PID0094",2026-02-08,23,21790,9312,2495,18
"PID0094",2026-02-15,14,10175,3976,990,7.7
"PID0094",2026-02-22,17,11890,4138,1288,8.9
"PID0094",2026-03-01,25,13922,5876,1119,10.3
"PID0094",2026-03-08,22,12502,4232,2123,11.2
"PID0094",2026-03-15,21,14279,4596,1792,11
"PID0094",2026-03-22,23,16566,6664,1295,11.9
"PID0094",2026-03-29,28,13035,4492,1505,10
"PID0094",2026-04-05,28,30379,16123,2211,24.5
"PID0094",2026-04-12,32,27210,10450,2805,20.8
"PID0094",2026-04-19,24,17156,5207,1971,12.5
"PID0094",2026-04-26,35,44473,20946,3901,35.4
"PID0094",2026-05-03,30,16211,11584,1555,16.4
"PID0094",2026-05-10,33,26254,7715,2317,17.2
"PID0094",2026-05-17,28,45719,17134,2887,30.1
"PID0094",2026-05-24,30,38222,23158,5256,39.3
"PID0094",2026-05-31,39,32887,13286,3302,25.5
"PID0094",2026-06-07,54,56523,18527,6541,42.5
"PID0094",2026-06-14,38,31258,8925,2099,18.6
"PID0094",2026-06-21,41,65068,33679,6293,55.7
"PID0094",2026-06-28,36,46356,19599,5453,38.6
"PID0095",2026-01-04,7,5736,1969,469,3.9
"PID0095",2026-01-11,6,6732,3099,454,5
"PID0095",2026-01-18,3,5320,1996,424,3.7
"PID0095",2026-01-25,7,5790,2487,772,5.1
"PID0095",2026-02-01,0,0,0,0,0
"PID0095",2026-02-08,8,10020,4986,514,7.3
"PID0095",2026-02-15,5,5206,2902,612,4.9
"PID0095",2026-02-22,0,0,0,0,0
"PID0095",2026-03-01,3,3403,1631,299,2.7
"PID0095",2026-03-08,13,18080,9627,1737,15.7
"PID0095",2026-03-15,12,13639,5410,1402,10.6
"PID0095",2026-03-22,11,17018,10090,2845,18.6
"PID0095",2026-03-29,0,0,0,0,0
"PID0095",2026-04-05,8,14276,5903,945,9.9
"PID0095",2026-04-12,11,13724,6666,751,10
"PID0095",2026-04-19,6,7104,3381,816,6.2
"PID0095",2026-04-26,7,6489,3138,703,5.6
"PID0095",2026-05-03,11,13303,5922,1221,10.5
"PID0095",2026-05-10,0,0,0,0,0
"PID0095",2026-05-17,0,0,0,0,0
"PID0095",2026-05-24,14,18809,6634,3157,17
"PID0095",2026-05-31,14,9364,2890,727,6
"PID0095",2026-06-07,13,8607,2815,793,6
"PID0095",2026-06-14,13,19860,5965,1527,12.6
"PID0095",2026-06-21,16,19807,6322,1212,12
"PID0095",2026-06-28,13,17306,10328,1386,15.2
"PID0096",2026-01-04,0,0,0,0,0
"PID0096",2026-01-11,0,0,0,0,0
"PID0096",2026-01-18,0,0,0,0,0
"PID0096",2026-01-25,0,0,0,0,0
"PID0096",2026-02-01,0,0,0,0,0
"PID0096",2026-02-08,0,0,0,0,0
"PID0096",2026-02-15,0,0,0,0,0
"PID0096",2026-02-22,0,0,0,0,0
"PID0096",2026-03-01,0,0,0,0,0
"PID0096",2026-03-08,0,0,0,0,0
"PID0096",2026-03-15,0,0,0,0,0
"PID0096",2026-03-22,0,0,0,0,0
"PID0096",2026-03-29,0,0,0,0,0
"PID0096",2026-04-05,0,0,0,0,0
"PID0096",2026-04-12,0,0,0,0,0
"PID0096",2026-04-19,0,0,0,0,0
"PID0096",2026-04-26,0,0,0,0,0
"PID0096",2026-05-03,0,0,0,0,0
"PID0096",2026-05-10,0,0,0,0,0
"PID0096",2026-05-17,0,0,0,0,0
"PID0096",2026-05-24,0,0,0,0,0
"PID0096",2026-05-31,0,0,0,0,0
"PID0096",2026-06-07,0,0,0,0,0
"PID0096",2026-06-14,0,0,0,0,0
"PID0096",2026-06-21,0,0,0,0,0
"PID0096",2026-06-28,0,0,0,0,0
"PID0097",2026-01-04,11,7554,4255,1844,9.5
"PID0097",2026-01-11,8,6301,3390,1406,7.5
"PID0097",2026-01-18,6,4420,2130,927,4.9
"PID0097",2026-01-25,8,4455,2175,1582,6.6
"PID0097",2026-02-01,3,1949,1151,394,2.3
"PID0097",2026-02-08,8,5906,2655,2224,8.9
"PID0097",2026-02-15,7,3485,2184,744,4.3
"PID0097",2026-02-22,0,0,0,0,0
"PID0097",2026-03-01,0,0,0,0,0
"PID0097",2026-03-08,6,5368,2194,1553,6.7
"PID0097",2026-03-15,0,0,0,0,0
"PID0097",2026-03-22,6,2901,1495,784,3.7
"PID0097",2026-03-29,9,4926,1515,1430,5.8
"PID0097",2026-04-05,8,9730,3891,3026,12.6
"PID0097",2026-04-12,12,7741,2821,3222,11.9
"PID0097",2026-04-19,8,4492,2657,913,5.3
"PID0097",2026-04-26,0,0,0,0,0
"PID0097",2026-05-03,10,7882,3251,1209,7.2
"PID0097",2026-05-10,9,6368,3211,1751,8.2
"PID0097",2026-05-17,11,8522,3030,1768,8.5
"PID0097",2026-05-24,13,12457,4822,2478,12.5
"PID0097",2026-05-31,0,0,0,0,0
"PID0097",2026-06-07,9,10654,6163,2646,13.7
"PID0097",2026-06-14,13,7384,2001,1326,6.4
"PID0097",2026-06-21,0,0,0,0,0
"PID0097",2026-06-28,8,6636,1855,940,5.2
"PID0098",2026-01-04,0,0,0,0,0
"PID0098",2026-01-11,7,1865,533,368,1.7
"PID0098",2026-01-18,7,3340,1937,841,4.3
"PID0098",2026-01-25,7,3930,2004,710,4.2
"PID0098",2026-02-01,0,0,0,0,0
"PID0098",2026-02-08,13,4110,2604,718,4.7
"PID0098",2026-02-15,10,2798,1280,803,3.6
"PID0098",2026-02-22,7,1931,1010,298,1.9
"PID0098",2026-03-01,12,4338,1530,968,4.5
"PID0098",2026-03-08,2,531,218,171,0.7
"PID0098",2026-03-15,8,3249,1399,690,3.5
"PID0098",2026-03-22,0,0,0,0,0
"PID0098",2026-03-29,14,4321,1994,965,4.9
"PID0098",2026-04-05,0,0,0,0,0
"PID0098",2026-04-12,5,1670,568,272,1.5
"PID0098",2026-04-19,0,0,0,0,0
"PID0098",2026-04-26,6,2809,1442,543,3.1
"PID0098",2026-05-03,13,2843,957,562,2.7
"PID0098",2026-05-10,14,3340,1133,938,3.9
"PID0098",2026-05-17,13,3974,2263,664,4.3
"PID0098",2026-05-24,14,6045,3252,1413,7.3
"PID0098",2026-05-31,11,2789,1099,517,2.7
"PID0098",2026-06-07,12,4058,1737,883,4.4
"PID0098",2026-06-14,21,4800,1944,899,4.8
"PID0098",2026-06-21,12,3209,1619,772,3.9
"PID0098",2026-06-28,15,5898,3682,1450,7.8
"PID0099",2026-01-04,0,0,0,0,0
"PID0099",2026-01-11,0,0,0,0,0
"PID0099",2026-01-18,0,0,0,0,0
"PID0099",2026-01-25,1,2189,803,90,1.3
"PID0099",2026-02-01,0,0,0,0,0
"PID0099",2026-02-08,2,4403,2759,204,3.6
"PID0099",2026-02-15,0,0,0,0,0
"PID0099",2026-02-22,4,6524,2398,195,3.7
"PID0099",2026-03-01,0,0,0,0,0
"PID0099",2026-03-08,0,0,0,0,0
"PID0099",2026-03-15,0,0,0,0,0
"PID0099",2026-03-22,0,0,0,0,0
"PID0099",2026-03-29,8,15285,7171,1218,11.8
"PID0099",2026-04-05,6,7012,3009,242,4.4
"PID0099",2026-04-12,0,0,0,0,0
"PID0099",2026-04-19,0,0,0,0,0
"PID0099",2026-04-26,4,5822,2343,192,3.5
"PID0099",2026-05-03,5,9621,4106,251,5.8
"PID0099",2026-05-10,3,3679,1462,106,2.2
"PID0099",2026-05-17,0,0,0,0,0
"PID0099",2026-05-24,4,8270,3811,325,5.5
"PID0099",2026-05-31,0,0,0,0,0
"PID0099",2026-06-07,11,18754,9365,393,12.2
"PID0099",2026-06-14,5,10067,5235,357,7.1
"PID0099",2026-06-21,0,0,0,0,0
"PID0099",2026-06-28,0,0,0,0,0
"PID0100",2026-01-04,0,0,0,0,0
"PID0100",2026-01-11,6,30746,11891,1615,19.7
"PID0100",2026-01-18,10,39037,16590,1957,26
"PID0100",2026-01-25,5,24964,12802,1250,18.4
"PID0100",2026-02-01,9,40137,18476,1630,26.9
"PID0100",2026-02-08,0,0,0,0,0
"PID0100",2026-02-15,0,0,0,0,0
"PID0100",2026-02-22,6,31981,16668,1181,22.7
"PID0100",2026-03-01,0,0,0,0,0
"PID0100",2026-03-08,6,35718,15040,1895,23.9
"PID0100",2026-03-15,7,26081,9899,1641,17.2
"PID0100",2026-03-22,7,29454,15352,998,20.7
"PID0100",2026-03-29,5,23884,10108,793,14.8
"PID0100",2026-04-05,0,0,0,0,0
"PID0100",2026-04-12,11,52204,19211,1787,30.3
"PID0100",2026-04-19,0,0,0,0,0
"PID0100",2026-04-26,5,19947,6265,814,11
"PID0100",2026-05-03,0,0,0,0,0
"PID0100",2026-05-10,15,80655,37619,3653,55.4
"PID0100",2026-05-17,11,32557,11986,1064,18.8
"PID0100",2026-05-24,17,78450,38531,2707,53.3
"PID0100",2026-05-31,0,0,0,0,0
"PID0100",2026-06-07,24,72089,24766,2959,41.6
"PID0100",2026-06-14,16,68721,28283,3365,44.8
"PID0100",2026-06-21,17,77880,26487,2302,42.5
"PID0100",2026-06-28,0,0,0,0,0
"PID0101",2026-01-04,10,17556,8850,2467,16.8
"PID0101",2026-01-11,8,13916,6413,2275,13.6
"PID0101",2026-01-18,11,6123,2649,1034,5.9
"PID0101",2026-01-25,12,15235,5005,2542,13.4
"PID0101",2026-02-01,0,0,0,0,0
"PID0101",2026-02-08,13,16774,7467,3380,17.8
"PID0101",2026-02-15,12,7886,2947,1206,6.9
"PID0101",2026-02-22,18,12619,7369,2277,14.1
"PID0101",2026-03-01,19,24343,12134,4016,24.6
"PID0101",2026-03-08,12,18170,9936,3375,20
"PID0101",2026-03-15,9,11585,6417,1908,12.2
"PID0101",2026-03-22,18,25743,10312,3515,22.2
"PID0101",2026-03-29,0,0,0,0,0
"PID0101",2026-04-05,12,14565,4379,2405,12.4
"PID0101",2026-04-12,14,19987,9824,2270,17.5
"PID0101",2026-04-19,18,19146,8920,3028,18.5
"PID0101",2026-04-26,12,11616,5136,1191,9.4
"PID0101",2026-05-03,20,23929,7499,3625,19.8
"PID0101",2026-05-10,14,11350,6119,1167,10.1
"PID0101",2026-05-17,0,0,0,0,0
"PID0101",2026-05-24,20,49028,20339,5650,40.2
"PID0101",2026-05-31,23,33241,11164,6107,30.8
"PID0101",2026-06-07,28,29438,17911,4900,32.5
"PID0101",2026-06-14,20,38538,17649,5318,35.1
"PID0101",2026-06-21,0,0,0,0,0
"PID0101",2026-06-28,18,23857,9363,3356,20.7
"PID0102",2026-01-04,4,5574,2404,284,3.7
"PID0102",2026-01-11,0,0,0,0,0
"PID0102",2026-01-18,6,9815,5559,245,7
"PID0102",2026-01-25,2,1660,780,85,1.2
"PID0102",2026-02-01,5,5108,2494,224,3.6
"PID0102",2026-02-08,0,0,0,0,0
"PID0102",2026-02-15,0,0,0,0,0
"PID0102",2026-02-22,0,0,0,0,0
"PID0102",2026-03-01,3,6595,2168,174,3.5
"PID0102",2026-03-08,7,7779,2489,385,4.5
"PID0102",2026-03-15,0,0,0,0,0
"PID0102",2026-03-22,0,0,0,0,0
"PID0102",2026-03-29,10,8989,5017,484,7
"PID0102",2026-04-05,6,6828,2217,430,4.2
"PID0102",2026-04-12,4,7106,4540,308,5.8
"PID0102",2026-04-19,0,0,0,0,0
"PID0102",2026-04-26,7,9435,3447,382,5.6
"PID0102",2026-05-03,0,0,0,0,0
"PID0102",2026-05-10,4,4708,1896,318,3.3
"PID0102",2026-05-17,0,0,0,0,0
"PID0102",2026-05-24,0,0,0,0,0
"PID0102",2026-05-31,8,8820,2999,364,5.1
"PID0102",2026-06-07,1,2284,745,79,1.3
"PID0102",2026-06-14,5,4404,1799,217,2.9
"PID0102",2026-06-21,9,15000,4631,709,8.5
"PID0102",2026-06-28,7,6847,3189,502,5.2
"PID0103",2026-01-04,19,32153,16869,1728,24.2
"PID0103",2026-01-11,22,18794,7791,1567,13.9
"PID0103",2026-01-18,25,67052,18546,2668,34.9
"PID0103",2026-01-25,19,13885,7383,809,10.7
"PID0103",2026-02-01,18,24882,12286,1440,18.4
"PID0103",2026-02-08,20,27520,11153,1407,17.9
"PID0103",2026-02-15,22,16247,10706,585,13.3
"PID0103",2026-02-22,16,15658,6393,1006,10.8
"PID0103",2026-03-01,25,35784,17055,1078,23.5
"PID0103",2026-03-08,28,26134,10684,1230,16.8
"PID0103",2026-03-15,19,20183,6576,864,11.5
"PID0103",2026-03-22,0,0,0,0,0
"PID0103",2026-03-29,29,33260,13316,2536,23.6
"PID0103",2026-04-05,21,21786,10805,1517,16.8
"PID0103",2026-04-12,24,28934,11213,820,16.8
"PID0103",2026-04-19,31,83069,27917,3744,48.3
"PID0103",2026-04-26,46,37744,21490,2017,29.8
"PID0103",2026-05-03,34,25809,10656,954,16.1
"PID0103",2026-05-10,28,32473,16544,1688,23.9
"PID0103",2026-05-17,31,38290,12367,1902,22.3
"PID0103",2026-05-24,37,42716,17069,1923,27
"PID0103",2026-05-31,33,41938,15775,2491,27.2
"PID0103",2026-06-07,34,25507,12584,848,17.3
"PID0103",2026-06-14,26,28830,17698,2855,27.1
"PID0103",2026-06-21,42,107229,60190,3306,77.9
"PID0103",2026-06-28,34,34577,16515,2265,25.8
"PID0104",2026-01-04,0,0,0,0,0
"PID0104",2026-01-11,18,15110,5310,2926,14.6
"PID0104",2026-01-18,23,8988,5674,1279,9.5
"PID0104",2026-01-25,17,5612,2026,640,4.3
"PID0104",2026-02-01,16,9912,5361,1711,10.5
"PID0104",2026-02-08,20,20838,9818,5718,26.3
"PID0104",2026-02-15,33,8126,5189,1437,9.4
"PID0104",2026-02-22,21,16393,10322,3716,20.8
"PID0104",2026-03-01,18,9778,6406,2398,13.1
"PID0104",2026-03-08,20,8491,4426,1498,9
"PID0104",2026-03-15,32,20909,8068,4123,20.9
"PID0104",2026-03-22,0,0,0,0,0
"PID0104",2026-03-29,31,11655,4279,2102,11
"PID0104",2026-04-05,25,13500,4170,2210,11.6
"PID0104",2026-04-12,19,9447,4478,1784,9.9
"PID0104",2026-04-19,24,16611,9476,2153,16.3
"PID0104",2026-04-26,22,16099,7020,1862,13.5
"PID0104",2026-05-03,32,17245,6885,1795,13.4
"PID0104",2026-05-10,27,27501,13824,5234,29.6
"PID0104",2026-05-17,29,26481,7278,3296,19.4
"PID0104",2026-05-24,40,35122,11948,4450,27.7
"PID0104",2026-05-31,29,17902,11688,4056,23.1
"PID0104",2026-06-07,29,40305,17076,4462,32.9
"PID0104",2026-06-14,41,25935,12384,4222,25.6
"PID0104",2026-06-21,28,14536,4872,2432,12.9
"PID0104",2026-06-28,28,9868,3872,2200,10.6
"PID0105",2026-01-04,5,13038,6510,3905,17.6
"PID0105",2026-01-11,0,0,0,0,0
"PID0105",2026-01-18,9,20416,10295,5056,25
"PID0105",2026-01-25,0,0,0,0,0
"PID0105",2026-02-01,0,0,0,0,0
"PID0105",2026-02-08,6,10301,2862,3119,12.1
"PID0105",2026-02-15,0,0,0,0,0
"PID0105",2026-02-22,4,11039,4893,2391,12.1
"PID0105",2026-03-01,0,0,0,0,0
"PID0105",2026-03-08,0,0,0,0,0
"PID0105",2026-03-15,6,13145,8547,4975,21.9
"PID0105",2026-03-22,0,0,0,0,0
"PID0105",2026-03-29,0,0,0,0,0
"PID0105",2026-04-05,4,16632,5894,6899,25.3
"PID0105",2026-04-12,9,15975,10089,5091,24
"PID0105",2026-04-19,11,43879,18441,7213,41.6
"PID0105",2026-04-26,6,16688,5021,3674,16.5
"PID0105",2026-05-03,0,0,0,0,0
"PID0105",2026-05-10,0,0,0,0,0
"PID0105",2026-05-17,0,0,0,0,0
"PID0105",2026-05-24,11,32703,14511,5440,31.7
