PersonId,AgentId,MetricDate,Copilot credits used for agents,Returning agent user (most recent and prior 28 days),Returning agent user (most recent and prior 7 days)
synthetic-person-00351,S_9f34f47eed16d82e5e72472e470e9eb1,2026-08-02,1,1,0
synthetic-person-00351,S_9f34f47eed16d82e5e72472e470e9eb1,2026-08-09,1,1,1
synthetic-person-00351,S_9f34f47eed16d82e5e72472e470e9eb1,2026-08-16,3,1,1
synthetic-person-00351,S_9f34f47eed16d82e5e72472e470e9eb1,2026-08-23,3,1,1
synthetic-person-00351,S_9f34f47eed16d82e5e72472e470e9eb1,2026-09-06,1,1,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2025-11-09,1,0,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-01-18,1,0,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-02-22,1,0,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-03-15,1,1,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-03-29,5,1,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-05-03,1,0,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-05-17,1,1,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-05-24,1,1,1
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-06-21,1,1,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-08-16,5,0,0
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-08-23,1,1,1
synthetic-person-00351,S_f4699f841a2f26fe298d0f2d458476d3,2026-08-30,1,1,1
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-09-07,1,0,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-10-05,5,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-10-12,22,1,1
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-11-02,1,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-11-16,1,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2025-12-28,1,0,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-01-18,4,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-02-22,1,0,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-03-22,4,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-04-12,1,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-06-07,2,0,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-07-26,1,0,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-08-09,3,1,0
synthetic-person-00351,S_4438eb4ffc26c2e46a8808be2e545134,2026-08-30,3,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-09-28,2,0,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-11-02,2,0,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-11-16,5,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-11-23,1,1,1
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-12-07,3,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2025-12-28,13,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-02-15,1,0,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-03-15,1,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-03-29,1,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-04-26,1,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-05-03,4,1,1
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-05-31,3,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-07-05,1,0,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-08-02,5,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-08-23,1,1,0
synthetic-person-00363,S_b0e0718850378dd54e6f529222c2105c,2026-08-30,4,1,1
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2025-09-28,12,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2025-10-12,3,1,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2025-11-02,1,1,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2025-11-16,1,1,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2025-12-07,1,1,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-02-08,1,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-03-22,1,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-04-26,1,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-05-03,1,1,1
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-05-24,2,1,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-06-28,1,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-08-02,1,0,0
synthetic-person-00363,S_44558631314d9db6d45add50896604de,2026-08-09,1,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2025-09-21,1,0,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2025-11-09,1,0,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2025-11-16,7,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-01-18,2,0,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-01-25,2,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-03-01,1,0,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-03-22,1,1,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-03-29,27,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-04-05,1,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-05-03,2,1,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-05-10,1,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-05-17,1,1,1
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-05-31,1,1,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-07-26,1,0,0
synthetic-person-00363,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-08-30,1,0,0
synthetic-person-00378,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-05-17,1,0,0
synthetic-person-00378,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-05-24,1,1,1
synthetic-person-00378,S_f359059e7a7e0fa460aba3a3abdf1eee,2026-08-02,2,0,0
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-01-04,2,0,0
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-04-26,1,0,0
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-05-03,2,1,1
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-05-17,4,1,0
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-07-19,1,0,0
synthetic-person-00378,S_7989ba24adc452c5ca42e9223ab00766,2026-08-30,1,0,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2025-12-07,1,0,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-01-04,3,1,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-04-26,1,0,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-05-03,2,1,1
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-05-31,1,1,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-07-12,2,0,0
synthetic-person-00378,S_e1dae6a3dd8ad2572848a5149305b898,2026-08-09,3,1,0
synthetic-person-00378,S_21e4448165405ff10a23d0a0586a5570,2025-10-19,1,0,0
synthetic-person-00378,S_21e4448165405ff10a23d0a0586a5570,2026-05-24,1,0,0
synthetic-person-00378,S_7025fbd4d1a7bc852c4d73904a6ca5f1,2026-05-24,3,0,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-02-01,1,0,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-03-01,1,1,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-03-29,1,1,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-07-12,2,0,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-08-02,1,1,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-08-23,1,1,0
synthetic-person-00378,S_5e15dc3c32b4c23a2985b95c7b74e6cc,2026-09-06,1,1,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2025-11-23,1,0,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2025-12-21,1,1,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2026-03-01,1,0,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2026-03-08,1,1,1
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2026-06-07,1,0,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2026-07-05,2,1,0
synthetic-person-00378,S_013114885978cdb6df354fccfe9c110f,2026-08-16,3,0,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2025-09-07,1,0,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2025-09-21,3,1,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2025-11-23,3,0,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-02-08,2,0,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-04-05,1,0,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-04-19,1,1,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-05-10,1,1,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-05-24,1,1,0
synthetic-person-00392,S_ae852af033ed473b0730e5a8e251da64,2026-09-06,1,0,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2025-09-07,1,0,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2025-10-05,1,1,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2025-10-12,1,1,1
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2025-11-02,1,1,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2025-11-09,1,1,1
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-03-08,1,0,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-03-29,1,1,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-04-05,6,1,1
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-05-24,1,0,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-06-14,2,1,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-07-26,1,0,0
synthetic-person-00392,S_893ad449ba2cab61e852f4f13effcf2d,2026-08-09,1,1,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2025-09-28,2,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2025-10-19,1,1,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2025-11-23,1,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2025-11-30,5,1,1
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-01-11,1,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-02-01,1,1,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-03-15,1,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-03-22,1,1,1
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-04-05,3,1,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-06-07,1,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-07-12,2,0,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-08-02,2,1,0
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-08-09,1,1,1
synthetic-person-00392,S_c6dd79c8c0f7fa533f48372ae1614c6c,2026-09-06,2,1,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2025-10-19,1,0,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2025-12-14,1,0,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2026-02-08,4,0,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2026-03-15,1,0,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2026-03-29,1,1,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2026-06-07,1,0,0
synthetic-person-00392,S_dc9814678a3dde91dee9b56ede57db7d,2026-08-16,1,0,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2025-09-07,2,0,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2025-10-05,1,1,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2025-12-28,1,0,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2026-02-15,1,0,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2026-03-08,1,1,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2026-04-12,1,0,0
synthetic-person-00394,S_3438f0d84ee1551eac19125fdcf21721,2026-06-07,2,0,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2025-09-14,1,0,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2025-09-21,1,1,1
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2025-10-26,4,0,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2025-11-16,2,1,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2025-11-30,3,1,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2026-01-25,1,0,0
synthetic-person-00394,S_8026cdec5cf208c447938af54b4e5ea8,2026-05-17,2,0,0
synthetic-person-00394,S_aad3402b755d4ac49a11780ae7c35edc,2025-09-07,3,0,0
synthetic-person-00394,S_aad3402b755d4ac49a11780ae7c35edc,2025-09-21,5,1,0
synthetic-person-00394,S_aad3402b755d4ac49a11780ae7c35edc,2025-11-30,1,0,0
synthetic-person-00394,S_aad3402b755d4ac49a11780ae7c35edc,2026-05-17,1,0,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2025-09-21,3,0,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2025-11-02,1,0,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2026-02-01,1,0,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2026-02-15,2,1,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2026-04-26,3,0,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2026-05-24,1,1,0
synthetic-person-00394,S_2b99f376dc9b9b9cf67fe20eb7f913d3,2026-08-23,1,0,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2025-09-07,1,0,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2025-09-14,1,1,1
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2025-11-23,2,0,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2025-12-21,1,1,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2025-12-28,1,1,1
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-01-18,1,1,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-03-01,6,0,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-03-15,1,1,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-04-19,1,0,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-05-17,3,1,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-05-24,2,1,1
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-05-31,1,1,1
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-06-28,2,1,0
synthetic-person-00394,S_1999cf861adfb7781d718bce3eaecb68,2026-08-02,1,0,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2025-10-12,4,0,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2025-10-26,4,1,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2025-11-02,1,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2025-11-09,15,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2025-11-16,2,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-02-22,3,0,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-03-01,1,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-03-08,1,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-04-05,1,1,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-05-03,1,1,0
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-05-10,14,1,1
synthetic-person-00394,S_18d4802840d658fe66e23e2999ed48a3,2026-09-06,1,0,0
synthetic-person-00394,S_d185069c5f5fbc813c228c00a52f3324,2025-09-07,6,0,0
synthetic-person-00394,S_d185069c5f5fbc813c228c00a52f3324,2026-04-19,6,0,0
synthetic-person-00394,S_d185069c5f5fbc813c228c00a52f3324,2026-07-19,1,0,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2025-10-05,2,0,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2025-10-26,1,1,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2026-04-12,3,0,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2026-06-21,1,0,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2026-07-12,1,1,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2026-08-09,1,1,0
synthetic-person-00394,S_2a4b07c7f875e450dc16cf44221b043e,2026-08-23,2,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-09-07,1,0,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-10-19,2,0,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-11-16,2,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-11-23,2,1,1
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-11-30,1,1,1
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-12-14,2,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2025-12-28,1,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-01-04,2,1,1
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-01-11,1,1,1
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-03-01,2,0,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-04-26,1,0,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-05-10,2,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-05-24,2,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-06-21,1,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-07-05,3,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-07-12,4,1,1
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-07-26,1,1,0
synthetic-person-00394,S_e86a7c6f9509f54aa11f0c130ac15e11,2026-08-16,1,1,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2025-12-21,4,0,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-01-11,1,1,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-01-25,3,1,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-03-15,3,0,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-05-17,2,0,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-06-21,1,0,0
synthetic-person-00394,S_c14ebb8f49cc89bcabd3b374ee9055f6,2026-07-26,1,0,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2025-11-09,1,0,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2025-11-30,8,1,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2025-12-14,1,1,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2026-01-04,1,1,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2026-04-26,1,0,0
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2026-05-03,2,1,1
synthetic-person-00394,S_11d3106d575946216c11517cca43babb,2026-08-09,1,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2025-09-14,1,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2025-10-12,2,1,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2025-10-26,1,1,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2025-12-07,1,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2025-12-14,1,1,1
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-01-18,1,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-01-25,1,1,1
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-02-01,1,1,1
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-02-15,1,1,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-02-22,1,1,1
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-04-05,3,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-04-26,7,1,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-05-31,3,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-07-26,1,0,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-08-16,9,1,0
synthetic-person-00394,S_151bf26c5a2e756119c5928ef13df0ba,2026-09-06,2,1,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2025-09-07,1,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2025-10-12,2,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2025-11-23,1,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-01-04,9,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-02-15,2,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-02-22,4,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-03-15,1,1,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-03-22,1,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-04-05,1,1,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-04-19,1,1,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-04-26,1,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-05-03,1,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-05-24,1,1,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-05-31,14,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-06-07,1,1,1
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-07-12,7,0,0
synthetic-person-00394,S_9298a532a50c81426b7f0155efc18103,2026-08-02,1,1,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2025-09-07,1,0,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2025-12-21,1,0,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-01-04,1,1,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-01-18,1,1,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-02-15,1,1,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-02-22,1,1,1
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-04-19,1,0,0
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-04-26,1,1,1
synthetic-person-00394,S_f50768da8ab3e653e743f6c08dc77448,2026-06-07,6,0,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2025-11-16,5,0,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2025-11-30,1,1,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2026-01-18,7,0,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2026-03-29,4,0,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2026-04-19,2,1,0
synthetic-person-00394,S_a102d02ba6ceccbf31e56bafb001d54d,2026-09-06,1,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2025-12-07,2,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-01-11,1,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-03-01,2,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-04-26,1,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-06-14,1,0,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-06-28,2,1,0
synthetic-person-00394,S_63a61655d80888c48e490203be2c2ed0,2026-08-02,3,0,0
