AgentId,AgentName,CreatorType,PublishingSource
S_d30cce42dc3ca1107508f285c688febd,Customer Guide Delta 0903,User,Other
S_3e360221a0b73c39a8eed002b81e1ffb,Finance Guide Delta 0904,User,Other
S_99714028d16e80445befcd35359da4fc,People Guide Delta 0905,User,Other
S_734be7a4a3059d860f2f2d986d97f1fe,Data Guide Delta 0906,User,Other
S_2ae8f2ce718b89b015edd5d71ab024e1,Process Guide Delta 0907,User,Other
S_b9383e777d2094673cb5190359fcbb09,Quality Guide Delta 0908,User,Other
S_9687dcf4aaaf83bb9e3b14114282226c,Comms Guide Delta 0909,User,Agent Builder
S_32afeb666b9ad92fd0040a3851fcd45c,Review Guide Delta 0910,User,Other
S_ff2e4c97531e0aa0739f5c91b7185efe,Onboarding Guide Delta 0911,User,Other
S_765ae2ea7ba1c9d3dfcb02c106eff330,Reporting Guide Delta 0912,User,Other
S_330f9e0e4d9caf99c5770c23f7918911,Workspace Coach Delta 0913,User,Other
S_972d9578010034e9854fcefa262ede95,Knowledge Coach Delta 0914,User,Other
S_e8c7925db4fbcc879b35dbdc7ac4e68e,Support Coach Delta 0915,User,Other
S_823fd3c971f3dee6451ec4c26a075fc3,Planning Coach Delta 0916,User,Other
S_a978b4be748877a752c6f5a064eac79c,Insight Coach Delta 0917,User,Other
S_7ce982bdc1b4216fd9060f83d87a5083,Briefing Coach Delta 0918,User,Other
S_1ad4674ba1821074ebc71ea999ee5c0e,Research Coach Delta 0919,User,Other
S_7dce5f18d707afba43302cc2e2de859e,Drafting Coach Delta 0920,User,Other
S_a5985235868b0628b67c0864c8842e01,Operations Coach Delta 0921,User,Other
S_1716d34dfee73543af991cd0747c2ec6,Service Coach Delta 0922,User,Other
S_eadb4f6feb55646e4c4d3beaba9e6fd8,Learning Coach Delta 0923,User,Other
S_41b78aee580a3f1315aac8ec58f8edc8,Feedback Coach Delta 0924,User,Other
S_404d3da0a4e2f610f292033e7309f56c,Project Coach Delta 0925,User,Other
S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,Policy Coach Delta 0926,User,Other
S_d185069c5f5fbc813c228c00a52f3324,Customer Coach Delta 0927,User,Other
S_7fcee817c3b3824c0ee9c7486e0015ab,Finance Coach Delta 0928,User,Other
S_3d73cf3ff4d4314b13e6592e759f12e2,People Coach Delta 0929,User,Other
S_5b5ce865c501fd5ffa041f21bd5038ad,Data Coach Delta 0930,User,Agent Builder
S_628cd953d41f30a61592e634ec253e53,Process Coach Delta 0931,User,Other
S_f8880f474a319362e4d72132b0a993ac,Quality Coach Delta 0932,User,Other
S_3434bf285ff37ef2113816090c054851,Comms Coach Delta 0933,User,Other
S_aefc5af9d794e6ae55f36664659c8d12,Review Coach Delta 0934,User,Agent Builder
S_8c377e7b4d3a52f91f4eb3699454a4b3,Onboarding Coach Delta 0935,User,Other
S_303192cbe6d73fc2be2e4047c3af097e,Reporting Coach Delta 0936,User,Other
S_853d6e6e35c407ab4d1bdda9dba60056,Workspace Helper Delta 0937,User,Other
S_503c44f9efb6b7f1489a9d4a1a6f4224,Knowledge Helper Delta 0938,User,Other
S_00a76d70ca945837a168752df37dd4ed,Support Helper Delta 0939,User,Agent Builder
S_367807e975ad15c4024471cbcd69e8d0,Planning Helper Delta 0940,User,Agent Builder
S_a822ba0e7da8cb6a52b0330851d58e29,Insight Helper Delta 0941,User,Other
S_6fa29ffaafcb3734d3b13eaeaaa5158a,Briefing Helper Delta 0942,User,Other
S_1aea557f5efd48d302368c41a3349d8a,Research Helper Delta 0943,User,Other
S_1b4102f1ec8111f172401822cfd19bef,Drafting Helper Delta 0944,User,Other
S_61c7cdf8bb2551f37c796e118831a35c,Operations Helper Delta 0945,User,Other
S_73e591054dae4a7e7fc5e6e526ffd481,Service Helper Delta 0946,User,Other
S_49213c322fd5f97d26409554b08d517b,Learning Helper Delta 0947,User,Agent Builder
S_a91b35fe35ae3b54af5837f5b59627ca,Feedback Helper Delta 0948,User,Other
S_560e989db76c68321f666d3c2240449c,Project Helper Delta 0949,User,Other
S_b660e6e20ed9f04853e1f85d74e9991d,Policy Helper Delta 0950,User,Other
S_bea328d8795ed4e1244789f1a2d769af,Customer Helper Delta 0951,User,Agent Builder
S_3d23dabb76963eb1e231c61788b76eb4,Finance Helper Delta 0952,User,Agent Builder
S_807c049a7336b7e71eda798bda18f94b,People Helper Delta 0953,User,Other
S_606fa1f53850f590449cb442388ddec8,Data Helper Delta 0954,User,Other
S_53ae02b387edb425e1c765844d4e5171,Process Helper Delta 0955,User,Other
S_dddfd01b492f63003d057fc91a63dcb5,Quality Helper Delta 0956,User,Other
S_354b63f08feae018862aa2706f52facb,Comms Helper Delta 0957,User,Other
S_f64334b69a29c1664e09948da2a9653d,Review Helper Delta 0958,User,Agent Builder
S_cc4cd9b32622ae5081fc51fd63da1293,Onboarding Helper Delta 0959,User,Other
S_c57c02f65e56de7db006fe362eed837f,Reporting Helper Delta 0960,User,Other
S_a9ebcfb91589a5f3693bdf7c1101cb6c,Workspace Advisor Delta 0961,User,Other
S_dd2c6e650e5183dc7c2dab7644f5aa28,Knowledge Advisor Delta 0962,User,Other
S_3d9b5add12aeb3abab86df14b75f606c,Support Advisor Delta 0963,User,Microsoft Copilot Studio
S_96dff2ff0d120192b936a766abd32a6e,Planning Advisor Delta 0964,User,Other
S_4daf29a4fddf90a525ba8ed0e19cd301,Insight Advisor Delta 0965,User,Other
S_bb2ec9b7347845a0788b614f26208f4e,Briefing Advisor Delta 0966,User,Other
S_6d948daf90a38ba42b89e3ce40253153,Research Advisor Delta 0967,User,Other
S_43bc1ff1a6c65ebc12b7b0b1ac8c201c,Drafting Advisor Delta 0968,User,Agent Builder
S_e666e45d86c33c04f5b8813b5eae4b84,Operations Advisor Delta 0969,User,Agent Builder
S_9f9831f186fafb84302eb54f54b628d5,Service Advisor Delta 0970,User,Agent Builder
S_1627d97f4269a7b8c27dca9a9da38b95,Learning Advisor Delta 0971,User,Other
S_8ce361485e77a1d8d3089bdcd09e741c,Feedback Advisor Delta 0972,User,Other
S_cb06136fab1f50197e7559daa15d027e,Project Advisor Delta 0973,User,Other
S_952d4f357730a9bdfbf2eff13f392d5c,Policy Advisor Delta 0974,User,Other
S_59b3a7cba5b7f4504d69615133c07101,Customer Advisor Delta 0975,User,Other
S_f54b4a3624089f7bf2a1274ada27cc49,Finance Advisor Delta 0976,User,Other
S_1e47f2f76cab771ad107ae32dfd9ee04,People Advisor Delta 0977,User,Other
S_db56796b737f0c6e01657a69c156c83d,Data Advisor Delta 0978,User,Other
S_c7646b6910affd915c22433689979953,Process Advisor Delta 0979,User,Other
S_be911783c5c3163479a9c0d57e72092d,Quality Advisor Delta 0980,User,Agent Builder
S_775a285c2632a0d585f8aec830eed716,Comms Advisor Delta 0981,User,Other
S_73b8f704cb0f8e3f952e0f5c13bfa4bd,Review Advisor Delta 0982,User,Other
S_5c9db89d64d9a64610fcdfe02f931085,Onboarding Advisor Delta 0983,User,Other
S_5d6024f88c0c759d5d108df2072dd00b,Reporting Advisor Delta 0984,User,Other
S_3a8982a6711e093e0a02fe3621c0ecac,Workspace Companion Delta 0985,User,Other
S_027d92949dd4d6747282f339ed813b85,Knowledge Companion Delta 0986,User,Other
S_addcc696156bbab853173b079b3395cc,Support Companion Delta 0987,Your org,Other
S_ac45fa2942f162577d821a70ffa21135,Planning Companion Delta 0988,User,Other
S_5185d4d48e0854c4a67b20cc8e0cad59,Insight Companion Delta 0989,User,Other
S_a57675efd1fc16375274a7e65c8ca454,Briefing Companion Delta 0990,User,Other
S_58d3f0bd4a34d0f44c9ed45a6eb3666d,Research Companion Delta 0991,User,Other
S_e326b132ed2d1678e8fbd4acad06e468,Drafting Companion Delta 0992,User,Other
S_585ea21770ed5ef3df7633eab3fbecc6,Operations Companion Delta 0993,User,Other
S_893ad449ba2cab61e852f4f13effcf2d,Service Companion Delta 0994,User,Other
S_04c67f242a395259548e0b1c0efb527a,Learning Companion Delta 0995,User,Agent Builder
S_ffe514f5f24b676d058919c1ae041102,Feedback Companion Delta 0996,User,Other
S_d11d051246079256df2ed4e2dce830f0,Project Companion Delta 0997,User,Other
S_5978f2dd78ae5d3d54311256fe3ea0e8,Policy Companion Delta 0998,User,Other
S_f8b7007fe70d9e2423c8c7e21924e15c,Customer Companion Delta 0999,User,Agent Builder
S_aff1f1072c536cab9c09ef5001adb0cf,Finance Companion Delta 1000,User,Agent Builder
S_d08c979bb1a70053e87a6c27472c23c1,People Companion Delta 1001,User,Other
S_c9ba1fa6337e1a704be5b780410fdcc2,Data Companion Delta 1002,User,Other
S_7dab7551fa9c0d52bf3a3114fe670245,Process Companion Delta 1003,User,Other
S_ed8efbd5f8044f7e718151fefdc281a8,Quality Companion Delta 1004,User,Other
S_7d2cd24ac886d940d4c87ce4c705a80d,Comms Companion Delta 1005,User,Other
S_eb03182023e28cd5de86a4636978f4ef,Review Companion Delta 1006,User,Other
S_279d30cb3a90461ec60ef72959ea4bee,Onboarding Companion Delta 1007,User,Other
S_47f2c2c86dec9f9667add7d6c5876e42,Reporting Companion Delta 1008,User,Other
S_b78960959bc60c143b66b63b44cef438,Workspace Navigator Delta 1009,User,Other
S_053e2957b9329d6d1d42795540533699,Knowledge Navigator Delta 1010,User,Other
S_8d8f076d8199583bb3fd5d145bd211d1,Support Navigator Delta 1011,User,Other
S_3f1759131a73262677f67606cc0c37bd,Planning Navigator Delta 1012,User,Other
S_bc2e9ebc2d3d6d0ffea5da9188e51a34,Insight Navigator Delta 1013,User,Agent Builder
S_bff347657605ee1791c0fe962ccd9067,Briefing Navigator Delta 1014,User,Other
S_66d5a98bc7abd822f0423d0aff71bc5e,Research Navigator Delta 1015,User,Agent Builder
S_cddd615987465a10918cf220cdfb35ec,Drafting Navigator Delta 1016,User,Other
S_e5e4ddb50e8a384387eef1ecd745c0c8,Operations Navigator Delta 1017,User,Other
S_9894fb6acfa5c6f4d5d450e2689d2b5f,Service Navigator Delta 1018,User,Other
S_d7b1287f3720457fb189b4e138636bba,Learning Navigator Delta 1019,User,Other
S_9dd5093884e2731b5e40ad06c78f53a2,Feedback Navigator Delta 1020,User,Microsoft Copilot Studio
S_a5f51afcbedf01e5b7d07f79115a7e21,Project Navigator Delta 1021,User,Other
S_d8e8af03dbd3e981b9fb0e58199bbfa4,Policy Navigator Delta 1022,User,Other
S_5841bf14929ed2bc44761834eea54545,Customer Navigator Delta 1023,User,Other
S_2e416ae392a8ccdfa652e800a4ceb633,Finance Navigator Delta 1024,User,Other
S_ad1aba32f0b52a404744e79d37df2fb6,People Navigator Delta 1025,User,Other
S_981d071e7cece5d4aea6eaea60e7580e,Data Navigator Delta 1026,User,Other
S_33f4fd2590484b41ad263a01f9d7b689,Process Navigator Delta 1027,User,Microsoft Copilot Studio
S_4004fa9c0c155f837a6bed4e29d8ae20,Quality Navigator Delta 1028,User,Other
S_78241f7d658c21a69137a4cc84c0240d,Comms Navigator Delta 1029,User,Agent Builder
S_0d05acd98fd9a1098d0fd7febd1fea0b,Review Navigator Delta 1030,User,Other
S_0bf2d4516814d92348d3c1c7d22d83ee,Onboarding Navigator Delta 1031,User,Other
S_25f976aae29581dafcffeb2ef816aa4a,Reporting Navigator Delta 1032,User,Other
S_9553b91d94bab58477114de8b086232a,Workspace Planner Delta 1033,User,Other
S_8cac9b15caab24a06742f8333bf3293b,Knowledge Planner Delta 1034,User,Other
S_8c749123bba522fa66fbe87131112480,Support Planner Delta 1035,User,Other
S_61c3d5da185527f2bd2d256d64a26576,Planning Planner Delta 1036,User,Other
S_9dea718806516bbaff378fe9ec0256d7,Insight Planner Delta 1037,User,Other
S_8fd9c6e7c75e0d80655eff6795f87897,Briefing Planner Delta 1038,User,Other
S_4568c2c484adcffa71665132ca271c04,Research Planner Delta 1039,User,Other
S_773c9d444aef7a3c23208896fc61bf15,Drafting Planner Delta 1040,User,Other
S_881982050e6c34d854cd1436babf3d28,Operations Planner Delta 1041,User,Agent Builder
S_3cf860a8fb820a14b6b65311c9b2d27d,Service Planner Delta 1042,User,Other
S_955de163ada19ae76926c325c61deebe,Learning Planner Delta 1043,User,Other
S_b76f67eea1c4bef7458f80f41a4d5d1e,Feedback Planner Delta 1044,Your org,Other
S_5232bde55429fad90ac45c3932b964a4,Project Planner Delta 1045,User,Other
S_230d2748a175c88a8b75d924fd3fc55c,Policy Planner Delta 1046,User,Other
S_27e95ec0b9147d2ddeb4f5b85fe5e98f,Customer Planner Delta 1047,User,Agent Builder
S_39f0af9236400b50da6f389b5b528116,Finance Planner Delta 1048,User,Other
S_b55bebc643985a332edebf7aa9db2383,People Planner Delta 1049,User,Other
S_fb7041fa3e3d8e2deeeb6ccb7e21d7c8,Data Planner Delta 1050,User,Other
S_7b65c5e7ebde3d1edd6f285e4bb6ec6c,Process Planner Delta 1051,User,Microsoft Copilot Studio
S_bbf95e994d35da551e571edea8b45189,Quality Planner Delta 1052,User,Other
S_3e64767faa1771b041804b8bab209d67,Comms Planner Delta 1053,User,Other
S_a96c332c3d0adf8ed093ebe9a92b43a7,Review Planner Delta 1054,User,Other
S_b0645f8bf2176f93416f3645233836f8,Onboarding Planner Delta 1055,User,Other
S_bd5ff4c8b629ef8b691555e527ba6b01,Reporting Planner Delta 1056,User,Other
S_2ce1aeb1f5a7035905ecb388e966d5c2,Workspace Analyst Delta 1057,User,Other
S_c6b65eed245ab66b451474e6ea236387,Knowledge Analyst Delta 1058,Your org,Other
S_2269dd7ff21c86c200d0ba77023442b0,Support Analyst Delta 1059,User,Agent Builder
S_b2591a1dbe8c401874b79a2a072aa30d,Planning Analyst Delta 1060,User,Other
S_c0c88dc8c54972586001dda5acf9b73f,Insight Analyst Delta 1061,User,Microsoft Copilot Studio
S_7c37a647ae4088181ce348737ceb027d,Briefing Analyst Delta 1062,User,Microsoft Copilot Studio
S_bc1335046f86fd0e883d29950b95de1f,Research Analyst Delta 1063,User,Other
S_a5a5b1e0833400fa991de1588630ab70,Drafting Analyst Delta 1064,User,Other
S_7211c1bc4e5f688cc7742cb3e288a846,Operations Analyst Delta 1065,User,Other
S_b9c7ca717e289decb34afdb540cdd680,Service Analyst Delta 1066,User,Other
S_bff8f1953622873a77135a7fa40938fb,Learning Analyst Delta 1067,User,Other
S_d825769642a37cc9feb495145328e93c,Feedback Analyst Delta 1068,User,Other
S_ddb7279ad1b4fbd14f0f6722e75618db,Project Analyst Delta 1069,User,Other
S_d5a348ea65c978555a8e9802357b718c,Policy Analyst Delta 1070,User,Other
S_b72275e1d8a1b6b96a3e348ad0a673da,Customer Analyst Delta 1071,User,Agent Builder
S_b0b27d0e8f1b8141b870b95271bba6e4,Finance Analyst Delta 1072,User,Other
S_661c208347cf66685d388c14cde1cf09,People Analyst Delta 1073,User,Other
S_c8844bb43563236056ec217388f1b769,Data Analyst Delta 1074,User,Other
S_2d0616fe61bcb2e5c87789a1ab8d10eb,Process Analyst Delta 1075,User,Other
S_fc22c40eb52b2aa670dfcea8f3f8de57,Quality Analyst Delta 1076,User,Other
S_a82c4266276e23e35ce4dc60860f4ea0,Comms Analyst Delta 1077,User,Agent Builder
S_7c8ec3e2caf554ca9d34a55f1cceb7b9,Review Analyst Delta 1078,User,Other
S_405a47c71e4f1d6669a99427b3373e9b,Onboarding Analyst Delta 1079,User,Other
S_5ca461c47507f239520bcfc2540f7ddf,Reporting Analyst Delta 1080,User,Other
S_f8194c7ee76a10cd55fc6c240043bac9,Workspace Coordinator Delta 1081,User,Other
S_a58a4e892278b71bc55998d174cad91f,Knowledge Coordinator Delta 1082,User,Other
S_7ba637d783ba9f0e5ca539641a1035ca,Support Coordinator Delta 1083,User,Other
S_687cdde0b59284a39832f04e4f374b81,Planning Coordinator Delta 1084,User,Other
S_43c7854ef530891b2fb93c5503e0132f,Insight Coordinator Delta 1085,User,Other
S_d4e6ab807fa42f2b04e2d3ab9e4de99a,Briefing Coordinator Delta 1086,User,Other
S_530a164e120d86590c63ca91495e09e0,Research Coordinator Delta 1087,User,Other
S_aff5c1f318b42ba48e3528a672409807,Drafting Coordinator Delta 1088,User,Other
S_892cd5e0ca84cae273d39e5da5fa0546,Operations Coordinator Delta 1089,User,Other
S_4685138c786aa7f264fe461ec48f3302,Service Coordinator Delta 1090,User,Other
S_2d89cf5d7669046050ed122337f628c9,Learning Coordinator Delta 1091,User,Other
S_6fd3c1613a09e321ec5d8e83272ee1b4,Feedback Coordinator Delta 1092,User,Other
S_6a5bdf310e1ecd0dee09b15102cccc0f,Project Coordinator Delta 1093,User,Other
S_40a1295a9f0acc9a1177b0871b5d4c4b,Policy Coordinator Delta 1094,User,Other
S_e0736e642ce5ecf461a444439f2b2ce6,Customer Coordinator Delta 1095,User,Other
S_afaa93522f7c545129236e1bc0723611,Finance Coordinator Delta 1096,User,Other
S_7c5f36b3c7fe404c7ce0d869e82b8404,People Coordinator Delta 1097,User,Other
S_328862abd54a60b27dd2da7cdf27edc0,Data Coordinator Delta 1098,User,Other
S_93c2a4fcf7af319fa9c3dd406d5ac01f,Process Coordinator Delta 1099,User,Other
S_a0b2f1c6c22aff0dde52ea8168d115d4,Quality Coordinator Delta 1100,User,Agent Builder
S_99d772ba319681023d67ca5bcdf8347a,Comms Coordinator Delta 1101,User,Other
S_39b2d33ac3f440330f08be83f932fc3c,Review Coordinator Delta 1102,User,Other
S_20444808fe0f0e2f979d11e4e1fc5dc6,Onboarding Coordinator Delta 1103,User,Other
S_730262ca90fd55d00e42d02ebd91a6c5,Reporting Coordinator Delta 1104,User,Other
S_0fcee33d2a0a212a5dc2180b7cf8819a,Workspace Reviewer Delta 1105,User,Other
S_b19d2c53db7cbff2364741ac39847327,Knowledge Reviewer Delta 1106,User,Other
S_6532ec488e8a47fa482af77d339b36b0,Support Reviewer Delta 1107,User,Other
S_9917f4cdd846e82175b319e270cb0c6c,Planning Reviewer Delta 1108,User,Other
S_193501e5ee697c4f0ac161a9d8aa3847,Insight Reviewer Delta 1109,User,Other
S_5985e9e66947d72f9ddfa16d8d8768e3,Briefing Reviewer Delta 1110,User,Agent Builder
S_9594e5d77291670ab822f6f22ba86382,Research Reviewer Delta 1111,User,Other
S_db441bf0db096a3b15f0a1d8d358e9ca,Drafting Reviewer Delta 1112,User,Other
S_753d94a0fc7980a21b4f464ab6afc04e,Operations Reviewer Delta 1113,User,Other
S_b3cb1bb87b385e08381de268ff95520b,Service Reviewer Delta 1114,User,Other
S_445f15e1a64ead13167f30565526819f,Learning Reviewer Delta 1115,User,Other
S_fdd1b8999ea3a30718970deb4e986e0b,Feedback Reviewer Delta 1116,User,Other
S_8610a7db432a9c825e168b6c76be0bbf,Project Reviewer Delta 1117,User,Other
S_a899a0051ba75c98af58966799075af1,Policy Reviewer Delta 1118,User,Other
S_38e4a53cecd403be18a3c11c2cd00020,Customer Reviewer Delta 1119,User,Other
S_426d8e90555a9f1e5a21a70cdc71851a,Finance Reviewer Delta 1120,User,Other
S_600c5a833c078420ea5e672309c51066,People Reviewer Delta 1121,User,Other
S_f413d98000cc57fd7338019a54655258,Data Reviewer Delta 1122,User,Other
S_56ee2b2b9344e0f3f8c5c943707469a5,Process Reviewer Delta 1123,User,Other
S_ab7f3bf002ae9a7e61448b6d5ee7556d,Quality Reviewer Delta 1124,User,Agent Builder
S_b0308a151a1d162a87f8b13c35ef6123,Comms Reviewer Delta 1125,User,Other
S_e8c15fe3da08cca78e8d6d87f40b1967,Review Reviewer Delta 1126,User,Other
S_c72f9e682ebe8c772e66766c796a0bcc,Onboarding Reviewer Delta 1127,User,Other
S_a7f9b8eb9f85c3d574180d9642c34751,Reporting Reviewer Delta 1128,User,Other
S_5170cb550c666d547509f56ea6f2863f,Workspace Reporter Delta 1129,User,Other
S_458b60b5dbdc999c1fb40217df00c3ac,Knowledge Reporter Delta 1130,User,Agent Builder
S_61c6cb15be1888a3d302d841ea357a2b,Support Reporter Delta 1131,User,Agent Builder
S_da4cc87d51a8bc5e48bd6338fdcd5ebf,Planning Reporter Delta 1132,User,Other
S_8da410ba43ce67ff3f60a94242521540,Insight Reporter Delta 1133,User,Other
S_bb5f12f6ea5e3d5a47913c33c74d1329,Briefing Reporter Delta 1134,User,Other
S_5190d83192717fe68bfc2cb0187e079e,Research Reporter Delta 1135,User,Agent Builder
S_d020b2224ae6052fa38de7114d64a12e,Drafting Reporter Delta 1136,User,Other
S_44558631314d9db6d45add50896604de,Operations Reporter Delta 1137,User,Other
S_493cba52e1cc0923112f17689efd77c3,Service Reporter Delta 1138,User,Agent Builder
S_4f1b5094c523983adca7a3d420a25930,Learning Reporter Delta 1139,User,Other
S_5adb87671fe64d2db0dc79cca2c040b4,Feedback Reporter Delta 1140,User,Other
S_eca42dda090b2149953296b05fa071b3,Project Reporter Delta 1141,User,Other
S_35d67b355e3307e0d1b91adf718c9a9d,Policy Reporter Delta 1142,User,Other
S_f1ebe61cffd34aba6d62c5e84737d15a,Customer Reporter Delta 1143,User,Other
S_7cd1e818b68b4a7aaff074e75ca24609,Finance Reporter Delta 1144,User,Other
S_7d1f8b0c8c04ccc51e60e7c0172eed78,People Reporter Delta 1145,User,Microsoft Copilot Studio
S_6103525eb4bb65b417fc799dcb3e6a45,Data Reporter Delta 1146,User,Other
S_978a406c55f6a626a7ad99c3091c4b95,Process Reporter Delta 1147,User,Other
S_70bc58f86d6dd0e4522dde1a5c717a55,Quality Reporter Delta 1148,User,Other
S_a149b857abfebd007a1f82d47f69319e,Comms Reporter Delta 1149,Microsoft,Agent Builder
S_ab6c61b2d595640f3ddf0aac3f2cd063,Review Reporter Delta 1150,User,Agent Builder
S_71e7030f423c19f8552e9c542366676a,Onboarding Reporter Delta 1151,User,Other
S_fdb12e3b6d8acd769726b5608163d192,Reporting Reporter Delta 1152,User,Agent Builder
S_3150a236451f36c3819a68626de117d4,Workspace Assistant North 1153,User,Other
S_37d27a6e26ac65560659dd48ff6a5934,Knowledge Assistant North 1154,User,Other
S_a539d2e0bde36523de30d140ad60adc8,Support Assistant North 1155,User,Agent Builder
S_a69a1a72a34c9929222395d9b3fe19ba,Planning Assistant North 1156,User,Other
S_b0de8167f3bac0c40efc8f7f5856a4bd,Insight Assistant North 1157,User,Other
S_5577575ab99777481833a0e863947c38,Briefing Assistant North 1158,User,Other
S_f01e1d92752a1459b6470f0b2cf57f52,Research Assistant North 1159,User,Other
S_6bba570f83d5cac2e8cbbb887fe44f7e,Drafting Assistant North 1160,User,Microsoft other
S_666168df19ba66e46edcc1fcda70aa14,Operations Assistant North 1161,User,Other
S_37698e3f791b1249e300a9570aea23f0,Service Assistant North 1162,User,Other
S_8cd8a8db6163ab99a62e2443de8a9605,Learning Assistant North 1163,User,Other
S_c5a7a699434ebe245c1ceb0979f32abf,Feedback Assistant North 1164,User,Other
S_e503b6ac241e888df1f8458edb62bc15,Project Assistant North 1165,Your org,Other
S_21ef498ad7bb033fce96c3920e112a93,Policy Assistant North 1166,User,Other
S_ecd4f9168826ce7980bdb209c6edcedb,Customer Assistant North 1167,User,Agent Builder
S_549dae2cb7c75a1da408d7325d4b448d,Finance Assistant North 1168,User,Agent Builder
S_58e5e6448f883239b3bd86638c52bef5,People Assistant North 1169,User,Other
S_594bbf96606956bb6fc9911f6fc88471,Data Assistant North 1170,User,Other
S_af6e9521842fa37e561cfdf6e1206d47,Process Assistant North 1171,User,Agent Builder
S_90305c86ad78874b0688cb4de85e6d2d,Quality Assistant North 1172,User,Other
S_7b1f403b213fad8454c3f07e80c14407,Comms Assistant North 1173,User,Other
S_2c86391cde046557b59e9fef564a16ab,Review Assistant North 1174,User,Other
S_f672ac76fdbc4e0a11673a9696e54523,Onboarding Assistant North 1175,User,Other
S_72742ce5f9dff7bd3f0b8889106be0d1,Reporting Assistant North 1176,User,Agent Builder
S_26214d5a8aa9ec5d7908c55869ba971d,Workspace Guide North 1177,User,Other
S_a12206fc27d54411431388a593e55a6d,Knowledge Guide North 1178,User,Agent Builder
S_252891e4bec12859af8a6dae9a792053,Support Guide North 1179,User,Other
S_511915137cfa1a283d97cbeb6ebdb83d,Planning Guide North 1180,User,Other
S_677f28fbc56de381c12a333c0dbc6a5f,Insight Guide North 1181,User,Other
S_163e6f7dc21b44d3b199bcbdae4a81b6,Briefing Guide North 1182,User,Other
