"PersonId","month_key","Internal_network_size","External_network_size","Strong_ties","Diverse_ties","Network_outside_organization"
"PID0391","2026-05",70,16,26,13,6
"PID0391","2026-06",74,15,24,17,8
"PID0392","2026-01",64,16,21,15,4
"PID0392","2026-02",47,16,17,10,0
"PID0392","2026-03",59,10,19,14,3
"PID0392","2026-04",69,8,22,13,4
"PID0392","2026-05",58,16,21,7,3
"PID0392","2026-06",78,17,29,11,6
"PID0393","2026-01",32,9,8,10,0
"PID0393","2026-02",54,19,15,10,2
"PID0393","2026-03",51,16,13,7,3
"PID0393","2026-04",40,10,9,10,2
"PID0393","2026-05",46,16,12,10,2
"PID0393","2026-06",46,22,14,6,2
"PID0394","2026-01",60,15,14,17,4
"PID0394","2026-02",59,18,19,10,7
"PID0394","2026-03",57,14,19,12,5
"PID0394","2026-04",55,14,16,11,7
"PID0394","2026-05",57,11,21,10,3
"PID0394","2026-06",51,1,16,11,3
"PID0395","2026-01",65,15,23,16,6
"PID0395","2026-02",53,10,17,15,5
"PID0395","2026-03",60,16,20,19,3
"PID0395","2026-04",50,15,13,15,6
"PID0395","2026-05",51,12,10,12,5
"PID0395","2026-06",42,14,11,14,3
"PID0396","2026-01",39,10,15,7,3
"PID0396","2026-02",45,10,15,8,2
"PID0396","2026-03",52,8,16,10,3
"PID0396","2026-04",47,14,8,11,2
"PID0396","2026-05",43,10,15,7,2
"PID0396","2026-06",35,6,6,7,6
"PID0397","2026-01",54,17,22,12,3
"PID0397","2026-02",59,17,21,14,7
"PID0397","2026-03",64,19,21,14,4
"PID0397","2026-04",65,20,23,6,4
"PID0397","2026-05",61,7,23,11,3
"PID0397","2026-06",57,12,16,10,3
"PID0398","2026-01",56,12,19,15,3
"PID0398","2026-02",47,6,16,14,1
"PID0398","2026-03",59,17,16,15,2
"PID0398","2026-04",50,19,17,13,3
"PID0398","2026-05",58,4,23,12,3
"PID0398","2026-06",56,7,19,15,3
"PID0399","2026-01",44,14,13,6,4
"PID0399","2026-02",30,6,12,3,5
"PID0399","2026-03",64,20,20,13,2
"PID0399","2026-04",51,16,14,9,5
"PID0399","2026-05",33,7,4,3,4
"PID0399","2026-06",44,21,20,6,0
"PID0400","2026-01",38,15,12,3,2
"PID0400","2026-02",53,5,18,11,7
"PID0400","2026-03",32,15,11,8,4
"PID0400","2026-04",37,9,13,2,4
"PID0400","2026-05",58,11,19,11,4
"PID0400","2026-06",47,9,16,11,4
"PID0401","2026-01",44,7,17,14,6
"PID0401","2026-02",62,15,23,19,3
"PID0401","2026-03",57,11,19,15,2
"PID0401","2026-04",56,10,17,14,2
"PID0401","2026-05",53,18,15,10,1
"PID0401","2026-06",47,8,13,9,0
"PID0402","2026-01",57,17,14,13,4
"PID0402","2026-02",57,7,25,14,8
"PID0402","2026-03",67,15,26,13,4
"PID0402","2026-04",54,16,21,13,5
"PID0402","2026-05",60,21,20,10,3
"PID0402","2026-06",71,18,17,14,5
"PID0403","2026-01",52,10,23,12,1
"PID0403","2026-02",61,8,24,15,4
"PID0403","2026-03",61,7,18,12,2
"PID0403","2026-04",55,14,16,11,4
"PID0403","2026-05",63,17,24,16,1
"PID0403","2026-06",64,13,25,18,2
"PID0404","2026-01",51,10,19,3,2
"PID0404","2026-02",52,16,21,17,1
"PID0404","2026-03",61,5,23,9,5
"PID0404","2026-04",61,9,22,12,4
"PID0404","2026-05",53,15,11,12,4
"PID0404","2026-06",64,12,19,13,4
"PID0405","2026-01",59,14,24,9,1
"PID0405","2026-02",65,10,28,14,5
"PID0405","2026-03",50,15,12,14,2
"PID0405","2026-04",59,15,24,13,2
"PID0405","2026-05",46,15,17,12,4
"PID0405","2026-06",52,11,12,11,4
"PID0406","2026-01",67,9,27,19,5
"PID0406","2026-02",75,20,24,17,6
"PID0406","2026-03",70,17,24,11,6
"PID0406","2026-04",70,18,21,16,8
"PID0406","2026-05",63,14,21,11,5
"PID0406","2026-06",63,17,21,20,6
"PID0407","2026-01",63,4,20,10,3
"PID0407","2026-02",40,5,19,10,5
"PID0407","2026-03",55,12,17,11,4
"PID0407","2026-04",48,9,18,8,4
"PID0407","2026-05",53,13,16,13,3
"PID0407","2026-06",48,11,20,12,5
"PID0408","2026-01",37,11,11,6,4
"PID0408","2026-02",35,4,14,7,4
"PID0408","2026-03",36,9,15,2,0
"PID0408","2026-04",40,8,17,11,4
"PID0408","2026-05",26,9,12,4,2
"PID0408","2026-06",60,13,19,10,3
"PID0409","2026-01",38,9,17,9,3
"PID0409","2026-02",36,0,13,6,1
"PID0409","2026-03",54,13,18,7,4
"PID0409","2026-04",38,10,13,16,2
"PID0409","2026-05",50,14,21,8,2
"PID0409","2026-06",45,13,18,8,3
"PID0410","2026-01",52,11,20,13,1
"PID0410","2026-02",48,10,13,9,3
"PID0410","2026-03",49,13,14,9,2
"PID0410","2026-04",34,15,8,3,3
"PID0410","2026-05",50,5,17,8,4
"PID0410","2026-06",56,12,17,13,3
"PID0411","2026-01",53,9,19,14,5
"PID0411","2026-02",48,3,17,9,3
"PID0411","2026-03",45,14,12,10,0
"PID0411","2026-04",37,12,12,9,5
"PID0411","2026-05",59,10,19,20,3
"PID0411","2026-06",33,8,12,4,1
"PID0412","2026-01",66,17,27,11,4
"PID0412","2026-02",78,8,23,12,2
"PID0412","2026-03",73,20,25,12,4
"PID0412","2026-04",68,19,22,16,5
"PID0412","2026-05",63,5,21,16,4
"PID0412","2026-06",72,12,25,16,7
"PID0413","2026-01",62,19,26,16,3
"PID0413","2026-02",58,12,19,12,4
"PID0413","2026-03",52,16,23,11,2
"PID0413","2026-04",67,13,22,14,4
"PID0413","2026-05",62,1,21,11,5
"PID0413","2026-06",66,15,18,18,2
"PID0414","2026-01",55,11,18,14,6
"PID0414","2026-02",54,8,16,11,3
"PID0414","2026-03",48,13,17,9,3
"PID0414","2026-04",55,14,13,11,3
"PID0414","2026-05",49,18,17,10,4
"PID0414","2026-06",50,14,14,12,5
"PID0415","2026-01",67,16,24,16,4
"PID0415","2026-02",73,16,22,11,8
"PID0415","2026-03",70,12,23,20,5
"PID0415","2026-04",69,17,22,14,7
"PID0415","2026-05",52,10,19,12,7
"PID0415","2026-06",73,14,20,15,5
"PID0416","2026-01",60,16,17,13,8
"PID0416","2026-02",61,5,20,11,5
"PID0416","2026-03",68,9,25,12,5
"PID0416","2026-04",55,4,24,11,2
"PID0416","2026-05",69,15,21,18,4
"PID0416","2026-06",59,15,24,12,5
"PID0417","2026-01",55,20,21,14,2
"PID0417","2026-02",49,9,18,9,3
"PID0417","2026-03",50,12,22,12,2
"PID0417","2026-04",50,10,12,14,3
"PID0417","2026-05",56,12,22,15,6
"PID0417","2026-06",50,19,16,8,2
"PID0418","2026-01",35,12,10,13,4
"PID0418","2026-02",52,7,21,9,3
"PID0418","2026-03",38,15,18,8,3
"PID0418","2026-04",48,14,20,8,1
"PID0418","2026-05",50,21,17,11,1
"PID0418","2026-06",34,7,15,4,2
"PID0419","2026-01",45,15,18,12,2
"PID0419","2026-02",37,11,7,7,1
"PID0419","2026-03",52,9,17,9,4
"PID0419","2026-04",41,7,14,8,3
"PID0419","2026-05",47,6,17,11,2
"PID0419","2026-06",46,8,8,9,5
"PID0420","2026-01",75,8,25,17,6
"PID0420","2026-02",55,21,19,13,5
"PID0420","2026-03",68,13,23,10,4
"PID0420","2026-04",65,9,19,18,7
"PID0420","2026-05",69,9,18,10,6
"PID0420","2026-06",54,11,16,15,4
"PID0421","2026-01",53,7,20,12,4
"PID0421","2026-02",32,10,6,4,3
"PID0421","2026-03",54,20,20,13,4
"PID0421","2026-04",48,10,18,10,0
"PID0421","2026-05",43,11,13,11,4
"PID0421","2026-06",55,12,22,6,3
"PID0422","2026-01",46,7,18,12,5
"PID0422","2026-02",60,16,18,14,1
"PID0422","2026-03",37,18,16,5,3
"PID0422","2026-04",61,9,20,9,3
"PID0422","2026-05",46,11,17,10,5
"PID0422","2026-06",55,14,22,6,3
"PID0423","2026-01",68,17,22,15,9
"PID0423","2026-02",67,7,21,16,6
"PID0423","2026-03",70,13,22,16,5
"PID0423","2026-04",78,20,26,16,5
"PID0423","2026-05",62,9,27,9,5
"PID0423","2026-06",66,4,19,16,9
"PID0424","2026-01",53,13,25,11,5
"PID0424","2026-02",60,16,14,11,4
"PID0424","2026-03",51,14,16,12,4
"PID0424","2026-04",70,12,22,16,0
"PID0424","2026-05",55,8,20,14,0
"PID0424","2026-06",52,18,17,15,4
"PID0425","2026-01",47,10,18,5,3
"PID0425","2026-02",42,6,15,5,5
"PID0425","2026-03",31,4,6,8,4
"PID0425","2026-04",53,6,16,8,2
"PID0425","2026-05",53,7,20,11,2
"PID0425","2026-06",47,11,16,13,3
"PID0426","2026-01",54,10,19,13,3
"PID0426","2026-02",47,11,17,9,2
"PID0426","2026-03",65,12,23,13,6
"PID0426","2026-04",56,17,17,14,2
"PID0426","2026-05",74,13,28,15,3
"PID0426","2026-06",47,16,14,12,4
"PID0427","2026-01",62,12,25,5,5
"PID0427","2026-02",44,15,21,12,4
"PID0427","2026-03",64,14,18,14,3
"PID0427","2026-04",48,19,16,9,3
"PID0427","2026-05",41,18,16,12,4
"PID0427","2026-06",55,9,19,11,3
"PID0428","2026-01",50,9,18,11,5
"PID0428","2026-02",44,12,17,6,5
"PID0428","2026-03",47,15,13,10,3
"PID0428","2026-04",53,7,19,13,1
"PID0428","2026-05",100,12,35,29,4
"PID0428","2026-06",51,8,13,12,6
"PID0429","2026-01",61,19,23,15,2
"PID0429","2026-02",55,9,17,13,4
"PID0429","2026-03",66,14,19,18,3
"PID0429","2026-04",56,6,17,10,2
"PID0429","2026-05",61,11,20,7,2
"PID0429","2026-06",53,15,21,10,3
"PID0430","2026-01",60,11,15,13,1
"PID0430","2026-02",55,11,19,16,5
"PID0430","2026-03",62,14,16,16,4
"PID0430","2026-04",44,10,13,7,3
"PID0430","2026-05",60,8,21,10,4
"PID0430","2026-06",55,9,20,7,4
"PID0431","2026-01",54,15,13,10,4
"PID0431","2026-02",53,14,14,11,4
"PID0431","2026-03",41,20,13,6,5
"PID0431","2026-04",59,11,18,15,3
"PID0431","2026-05",56,14,11,8,5
"PID0431","2026-06",60,18,20,17,3
"PID0432","2026-01",44,12,16,8,3
"PID0432","2026-02",58,16,20,16,5
"PID0432","2026-03",62,8,24,12,3
"PID0432","2026-04",36,12,11,8,4
"PID0432","2026-05",46,8,22,11,4
"PID0432","2026-06",64,8,21,7,4
"PID0433","2026-01",59,8,19,14,6
"PID0433","2026-02",52,19,18,6,7
"PID0433","2026-03",54,13,18,8,7
"PID0433","2026-04",53,11,20,12,6
"PID0433","2026-05",57,1,21,11,4
"PID0433","2026-06",56,14,20,7,3
"PID0434","2026-01",60,8,23,9,5
"PID0434","2026-02",59,19,21,12,5
"PID0434","2026-03",54,9,19,12,7
"PID0434","2026-04",60,15,18,12,5
"PID0434","2026-05",52,10,17,12,5
"PID0434","2026-06",52,12,18,8,6
"PID0435","2026-01",50,15,18,13,5
"PID0435","2026-02",52,8,16,9,4
"PID0435","2026-03",67,17,23,8,3
"PID0435","2026-04",66,12,17,17,5
"PID0435","2026-05",49,15,19,15,6
"PID0435","2026-06",69,21,27,21,7
"PID0436","2026-01",31,18,5,6,5
"PID0436","2026-02",53,13,13,10,4
"PID0436","2026-03",46,7,14,8,2
"PID0436","2026-04",56,14,20,7,4
"PID0436","2026-05",47,12,13,12,2
"PID0436","2026-06",46,12,11,12,3
"PID0437","2026-01",60,10,20,11,2
"PID0437","2026-02",47,9,19,3,3
"PID0437","2026-03",34,12,9,7,2
"PID0437","2026-04",55,14,22,0,6
"PID0437","2026-05",54,20,27,10,3
"PID0437","2026-06",38,8,15,9,4
"PID0438","2026-01",59,3,16,13,3
"PID0438","2026-02",65,13,21,17,8
"PID0438","2026-03",57,1,20,17,3
"PID0438","2026-04",74,13,18,14,3
"PID0438","2026-05",61,13,22,16,6
"PID0438","2026-06",58,15,21,14,4
"PID0439","2026-01",65,23,21,16,4
"PID0439","2026-02",70,15,28,18,4
"PID0439","2026-03",88,14,31,23,6
"PID0439","2026-04",79,15,22,18,3
"PID0439","2026-05",78,13,26,24,7
"PID0439","2026-06",70,13,21,14,6
"PID0440","2026-01",47,14,14,4,4
"PID0440","2026-02",41,16,10,7,6
"PID0440","2026-03",52,12,20,8,3
"PID0440","2026-04",55,22,19,13,2
"PID0440","2026-05",53,16,20,12,1
"PID0440","2026-06",57,8,20,8,2
"PID0441","2026-01",38,5,18,8,3
"PID0441","2026-02",50,13,13,13,2
"PID0441","2026-03",43,13,14,8,2
"PID0441","2026-04",15,6,9,3,1
"PID0441","2026-05",43,11,12,7,3
"PID0441","2026-06",40,15,15,10,3
"PID0442","2026-01",62,18,22,19,4
"PID0442","2026-02",68,15,23,15,5
"PID0442","2026-03",61,15,20,9,2
"PID0442","2026-04",52,6,15,12,3
"PID0442","2026-05",60,7,18,14,5
"PID0442","2026-06",57,19,28,13,3
"PID0443","2026-01",51,15,16,13,4
"PID0443","2026-02",80,14,26,19,6
"PID0443","2026-03",65,12,27,17,5
"PID0443","2026-04",63,13,18,11,5
"PID0443","2026-05",44,17,16,9,2
"PID0443","2026-06",61,18,18,11,5
"PID0444","2026-01",71,18,28,15,4
"PID0444","2026-02",82,15,28,17,6
"PID0444","2026-03",55,14,22,8,4
"PID0444","2026-04",70,16,23,12,4
"PID0444","2026-05",63,10,17,15,4
"PID0444","2026-06",66,21,21,15,7
"PID0445","2026-01",62,9,21,15,2
"PID0445","2026-02",63,13,23,16,4
"PID0445","2026-03",58,14,17,10,3
"PID0445","2026-04",57,6,20,16,0
"PID0445","2026-05",51,11,18,11,4
"PID0445","2026-06",43,14,13,5,3
"PID0446","2026-01",45,16,20,15,5
"PID0446","2026-02",36,0,15,9,4
"PID0446","2026-03",47,12,14,13,2
"PID0446","2026-04",50,14,17,12,4
"PID0446","2026-05",45,14,13,4,2
"PID0446","2026-06",52,14,17,15,6
"PID0447","2026-01",47,4,13,8,4
"PID0447","2026-02",57,15,18,11,5
"PID0447","2026-03",55,10,15,7,6
"PID0447","2026-04",53,12,17,21,3
"PID0447","2026-05",47,12,13,11,5
"PID0447","2026-06",58,7,19,9,4
"PID0448","2026-01",62,12,23,8,5
"PID0448","2026-02",74,12,26,13,6
"PID0448","2026-03",62,10,22,14,4
"PID0448","2026-04",70,14,22,12,5
"PID0448","2026-05",55,23,24,11,4
"PID0448","2026-06",61,12,27,12,3
"PID0449","2026-01",47,15,10,8,3
"PID0449","2026-02",46,13,10,13,2
"PID0449","2026-03",36,5,11,13,2
"PID0449","2026-04",63,13,19,16,1
"PID0449","2026-05",42,6,16,15,0
"PID0449","2026-06",37,13,15,5,1
"PID0450","2026-01",82,5,33,20,6
"PID0450","2026-02",62,14,16,14,5
"PID0450","2026-03",63,12,22,12,7
"PID0450","2026-04",71,16,22,15,5
"PID0450","2026-05",67,15,21,9,5
"PID0450","2026-06",52,12,16,17,7
"PID0451","2026-01",45,11,16,6,5
"PID0451","2026-02",47,13,16,9,4
"PID0451","2026-03",48,13,19,13,2
"PID0451","2026-04",43,11,12,1,1
"PID0451","2026-05",64,13,19,18,4
"PID0451","2026-06",38,16,14,11,2
"PID0452","2026-01",50,15,11,11,4
"PID0452","2026-02",63,16,27,19,4
"PID0452","2026-03",52,13,14,8,3
"PID0452","2026-04",59,12,19,13,6
"PID0452","2026-05",67,10,21,14,5
"PID0452","2026-06",55,21,21,11,4
"PID0453","2026-01",68,6,24,20,3
"PID0453","2026-02",49,9,11,9,1
"PID0453","2026-03",50,13,14,10,1
"PID0453","2026-04",50,11,19,12,2
"PID0453","2026-05",40,14,12,4,2
"PID0453","2026-06",57,9,22,11,4
"PID0454","2026-01",59,15,23,12,2
"PID0454","2026-02",53,8,23,9,4
"PID0454","2026-03",58,15,21,14,5
"PID0454","2026-04",55,11,17,15,0
"PID0454","2026-05",48,17,20,12,1
"PID0454","2026-06",52,18,14,13,4
"PID0455","2026-01",63,9,21,12,3
"PID0455","2026-02",33,8,9,4,4
"PID0455","2026-03",53,21,17,17,4
"PID0455","2026-04",56,12,24,8,1
"PID0455","2026-05",35,18,12,7,4
"PID0455","2026-06",47,12,19,14,5
"PID0456","2026-01",33,16,12,7,3
"PID0456","2026-02",43,11,18,8,5
"PID0456","2026-03",56,13,21,13,3
"PID0456","2026-04",47,14,17,13,2
"PID0456","2026-05",48,11,15,8,3
"PID0456","2026-06",52,14,14,7,4
"PID0457","2026-01",58,12,22,13,2
"PID0457","2026-02",57,12,24,11,5
"PID0457","2026-03",71,10,28,19,7
"PID0457","2026-04",67,14,17,12,3
"PID0457","2026-05",59,18,17,17,4
"PID0457","2026-06",59,10,21,12,3
"PID0458","2026-01",54,12,24,8,2
"PID0458","2026-02",40,12,17,11,3
"PID0458","2026-03",37,4,12,7,3
"PID0458","2026-04",50,6,12,12,4
"PID0458","2026-05",55,6,20,6,0
"PID0458","2026-06",44,6,14,7,3
"PID0459","2026-01",48,13,14,13,4
"PID0459","2026-02",58,11,18,12,3
"PID0459","2026-03",41,10,11,9,6
"PID0459","2026-04",45,15,11,6,5
"PID0459","2026-05",54,9,21,15,6
"PID0459","2026-06",47,8,14,8,5
"PID0460","2026-01",65,21,29,14,3
"PID0460","2026-02",42,21,17,10,4
"PID0460","2026-03",40,15,15,11,3
"PID0460","2026-04",61,12,16,17,4
"PID0460","2026-05",67,14,18,14,4
"PID0460","2026-06",48,11,20,7,3
"PID0461","2026-01",36,10,9,8,0
"PID0461","2026-02",49,16,19,11,3
"PID0461","2026-03",45,9,15,11,4
"PID0461","2026-04",42,10,14,4,3
"PID0461","2026-05",47,6,22,11,4
"PID0461","2026-06",58,14,17,17,3
"PID0462","2026-01",66,11,19,19,3
"PID0462","2026-02",52,13,16,11,3
"PID0462","2026-03",70,6,22,13,3
"PID0462","2026-04",57,6,18,10,1
"PID0462","2026-05",58,11,15,19,2
"PID0462","2026-06",48,12,13,11,0
"PID0463","2026-01",38,14,17,12,3
"PID0463","2026-02",46,10,18,11,6
"PID0463","2026-03",49,7,12,8,2
"PID0463","2026-04",57,11,20,9,1
"PID0463","2026-05",52,8,20,13,4
"PID0463","2026-06",41,12,14,13,5
"PID0464","2026-01",54,13,20,10,3
"PID0464","2026-02",34,14,13,9,4
"PID0464","2026-03",53,13,17,8,2
"PID0464","2026-04",60,5,22,15,3
"PID0464","2026-05",51,4,12,9,3
"PID0464","2026-06",53,11,18,9,3
"PID0465","2026-01",55,11,18,5,2
"PID0465","2026-02",43,4,18,9,4
"PID0465","2026-03",63,7,19,12,4
"PID0465","2026-04",61,6,17,12,3
"PID0465","2026-05",44,5,13,11,3
"PID0465","2026-06",61,20,21,11,4
"PID0466","2026-01",49,2,16,11,4
"PID0466","2026-02",49,12,11,9,5
"PID0466","2026-03",47,4,12,6,2
"PID0466","2026-04",54,18,20,14,6
"PID0466","2026-05",64,15,18,13,3
"PID0466","2026-06",54,19,18,6,1
"PID0467","2026-01",60,4,17,7,2
"PID0467","2026-02",41,14,15,5,4
"PID0467","2026-03",42,10,9,8,2
"PID0467","2026-04",38,20,8,3,3
"PID0467","2026-05",36,1,10,7,1
"PID0467","2026-06",41,14,20,9,3
"PID0468","2026-01",44,0,14,7,3
"PID0468","2026-02",35,11,12,9,1
"PID0468","2026-03",55,6,17,11,3
"PID0468","2026-04",60,14,22,13,2
"PID0468","2026-05",49,13,13,9,5
"PID0468","2026-06",51,8,23,12,3
"PID0469","2026-01",43,12,16,13,6
"PID0469","2026-02",45,13,16,10,1
"PID0469","2026-03",49,10,17,10,2
"PID0469","2026-04",41,16,22,14,2
"PID0469","2026-05",47,16,16,11,2
"PID0469","2026-06",55,18,18,11,3
"PID0470","2026-01",42,15,15,9,2
"PID0470","2026-02",45,6,19,11,4
"PID0470","2026-03",55,5,24,19,3
"PID0470","2026-04",60,20,21,18,1
"PID0470","2026-05",50,16,16,7,1
"PID0470","2026-06",58,12,20,12,3
"PID0471","2026-01",50,9,18,8,2
"PID0471","2026-02",48,12,14,5,4
"PID0471","2026-03",46,16,17,7,5
"PID0471","2026-04",58,12,24,13,3
"PID0471","2026-05",55,12,22,10,0
"PID0471","2026-06",42,10,14,5,4
"PID0472","2026-01",52,12,16,10,3
"PID0472","2026-02",52,13,18,11,4
"PID0472","2026-03",53,18,20,11,5
"PID0472","2026-04",58,16,23,14,3
"PID0472","2026-05",62,15,22,11,3
"PID0472","2026-06",54,20,15,11,3
"PID0473","2026-01",48,11,13,13,6
"PID0473","2026-02",50,9,19,12,0
"PID0473","2026-03",51,14,21,12,7
"PID0473","2026-04",38,14,11,6,4
"PID0473","2026-05",59,12,19,13,5
"PID0473","2026-06",55,5,22,13,1
"PID0474","2026-01",56,18,17,10,5
"PID0474","2026-02",69,13,23,15,7
"PID0474","2026-03",61,12,22,14,5
"PID0474","2026-04",70,8,21,12,7
"PID0474","2026-05",64,10,22,11,4
"PID0474","2026-06",70,10,27,16,5
"PID0475","2026-01",62,15,23,15,7
"PID0475","2026-02",55,15,16,8,5
"PID0475","2026-03",73,17,25,15,4
"PID0475","2026-04",59,17,19,10,7
"PID0475","2026-05",72,8,23,13,6
"PID0475","2026-06",63,8,24,13,7
"PID0476","2026-01",55,15,17,9,3
"PID0476","2026-02",43,12,12,12,2
"PID0476","2026-03",39,8,17,5,2
"PID0476","2026-04",40,6,15,5,4
"PID0476","2026-05",40,11,16,6,4
"PID0476","2026-06",57,13,24,5,2
"PID0477","2026-01",66,6,23,12,8
"PID0477","2026-02",47,9,15,10,8
"PID0477","2026-03",60,6,22,8,7
"PID0477","2026-04",68,13,23,9,6
"PID0477","2026-05",68,14,26,14,6
"PID0477","2026-06",68,15,25,15,7
"PID0478","2026-01",29,10,5,9,4
"PID0478","2026-02",51,5,14,7,3
"PID0478","2026-03",49,17,10,11,4
"PID0478","2026-04",32,10,16,4,3
"PID0478","2026-05",47,10,16,10,6
"PID0478","2026-06",53,12,16,18,4
"PID0479","2026-01",59,18,19,11,4
"PID0479","2026-02",66,15,25,19,1
"PID0479","2026-03",63,12,25,10,4
"PID0479","2026-04",71,26,28,14,2
"PID0479","2026-05",67,10,22,11,5
"PID0479","2026-06",66,12,24,17,4
"PID0480","2026-01",53,8,15,17,4
"PID0480","2026-02",45,8,19,12,4
"PID0480","2026-03",41,11,13,8,4
"PID0480","2026-04",34,8,14,9,5
"PID0480","2026-05",44,19,10,6,4
"PID0480","2026-06",33,14,5,3,3
"PID0481","2026-01",48,18,16,8,0
"PID0481","2026-02",56,16,22,13,4
"PID0481","2026-03",63,13,21,14,4
"PID0481","2026-04",51,18,19,11,5
"PID0481","2026-05",62,12,14,12,3
"PID0481","2026-06",54,14,18,17,4
"PID0482","2026-01",49,12,15,10,7
"PID0482","2026-02",54,14,19,14,3
"PID0482","2026-03",51,18,14,9,5
"PID0482","2026-04",44,13,20,7,3
"PID0482","2026-05",52,9,16,11,2
"PID0482","2026-06",43,13,14,8,6
"PID0483","2026-01",53,15,20,15,5
"PID0483","2026-02",54,11,19,9,3
"PID0483","2026-03",56,14,23,11,5
"PID0483","2026-04",49,9,21,10,4
"PID0483","2026-05",39,14,15,6,3
"PID0483","2026-06",45,19,19,7,2
"PID0484","2026-01",59,12,15,10,6
"PID0484","2026-02",60,15,21,13,8
"PID0484","2026-03",72,11,20,14,5
"PID0484","2026-04",61,10,27,12,5
"PID0484","2026-05",52,11,14,6,6
"PID0484","2026-06",67,7,24,14,7
"PID0485","2026-01",66,11,25,16,3
"PID0485","2026-02",69,13,26,17,1
"PID0485","2026-03",59,15,21,15,3
"PID0485","2026-04",50,17,22,9,7
"PID0485","2026-05",61,7,20,14,4
"PID0485","2026-06",44,14,15,6,4
"PID0486","2026-01",68,16,23,14,4
"PID0486","2026-02",59,18,15,12,5
"PID0486","2026-03",69,9,25,14,5
"PID0486","2026-04",54,20,19,12,2
"PID0486","2026-05",80,21,30,21,3
"PID0486","2026-06",54,21,21,13,3
"PID0487","2026-01",46,11,15,7,0
"PID0487","2026-02",47,6,18,9,3
"PID0487","2026-03",51,10,19,14,5
"PID0487","2026-04",49,13,14,8,2
"PID0487","2026-05",57,14,21,5,5
"PID0487","2026-06",43,17,16,11,3
"PID0488","2026-01",44,8,16,7,5
"PID0488","2026-02",44,4,14,5,3
"PID0488","2026-03",29,11,8,4,4
"PID0488","2026-04",52,5,15,11,4
"PID0488","2026-05",33,10,17,9,4
"PID0488","2026-06",51,8,15,12,5
"PID0489","2026-01",68,19,25,17,2
"PID0489","2026-02",56,22,20,14,6
"PID0489","2026-03",61,18,17,13,7
"PID0489","2026-04",46,16,15,6,5
"PID0489","2026-05",75,12,26,9,5
"PID0489","2026-06",68,17,22,17,5
"PID0490","2026-01",40,18,15,16,3
"PID0490","2026-02",43,14,18,15,0
"PID0490","2026-03",69,16,23,16,3
"PID0490","2026-04",45,21,22,11,4
"PID0490","2026-05",42,15,9,9,4
"PID0490","2026-06",45,12,19,5,4
"PID0491","2026-01",55,13,16,12,4
"PID0491","2026-02",56,6,18,9,2
"PID0491","2026-03",43,9,18,4,3
"PID0491","2026-04",47,7,17,3,2
"PID0491","2026-05",45,15,15,5,4
"PID0491","2026-06",52,13,20,10,4
"PID0492","2026-01",57,21,13,10,2
"PID0492","2026-02",58,4,24,11,6
"PID0492","2026-03",59,9,21,13,4
"PID0492","2026-04",52,7,20,9,6
"PID0492","2026-05",48,18,16,10,1
"PID0492","2026-06",47,14,15,5,5
"PID0493","2026-01",70,5,22,11,7
"PID0493","2026-02",64,16,20,14,5
"PID0493","2026-03",50,9,19,15,5
"PID0493","2026-04",45,8,14,10,4
"PID0493","2026-05",60,14,17,14,4
"PID0493","2026-06",57,17,15,13,6
"PID0494","2026-01",54,16,17,7,1
"PID0494","2026-02",45,16,13,12,2
"PID0494","2026-03",32,12,8,10,3
"PID0494","2026-04",29,17,10,3,2
"PID0494","2026-05",44,17,12,11,2
"PID0494","2026-06",51,17,17,12,6
"PID0495","2026-01",49,8,14,4,4
"PID0495","2026-02",51,13,17,6,4
"PID0495","2026-03",48,8,15,6,4
"PID0495","2026-04",57,14,18,8,4
"PID0495","2026-05",51,12,16,11,2
"PID0495","2026-06",55,12,18,14,3
"PID0496","2026-01",51,8,13,15,5
"PID0496","2026-02",67,15,28,19,6
"PID0496","2026-03",48,14,16,8,2
"PID0496","2026-04",56,19,16,7,3
"PID0496","2026-05",47,12,23,10,4
"PID0496","2026-06",59,10,23,14,4
"PID0497","2026-01",52,15,16,12,4
"PID0497","2026-02",61,15,21,15,7
"PID0497","2026-03",49,15,18,12,5
"PID0497","2026-04",57,15,20,15,7
"PID0497","2026-05",55,13,19,9,5
"PID0497","2026-06",56,9,15,12,2
"PID0498","2026-01",78,9,26,13,7
"PID0498","2026-02",65,8,21,11,9
"PID0498","2026-03",64,15,22,14,7
"PID0498","2026-04",66,14,18,14,6
"PID0498","2026-05",65,20,22,13,6
"PID0498","2026-06",55,12,18,8,6
"PID0499","2026-01",70,17,24,18,4
"PID0499","2026-02",60,15,22,6,5
"PID0499","2026-03",73,15,23,17,6
"PID0499","2026-04",58,12,18,13,5
"PID0499","2026-05",60,16,20,5,4
"PID0499","2026-06",48,23,18,10,6
"PID0500","2026-01",58,9,16,8,6
"PID0500","2026-02",50,12,16,10,5
"PID0500","2026-03",57,12,19,11,7
"PID0500","2026-04",59,17,15,17,5
"PID0500","2026-05",61,15,23,18,4
"PID0500","2026-06",60,16,24,10,4
"PID0501","2026-01",56,11,24,18,4
"PID0501","2026-02",41,8,14,8,3
"PID0501","2026-03",38,6,13,3,1
"PID0501","2026-04",46,13,6,10,1
"PID0501","2026-05",45,12,14,8,3
"PID0501","2026-06",42,1,14,8,1
"PID0502","2026-01",57,17,20,14,2
"PID0502","2026-02",43,12,17,9,4
