PersonId,MetricDate,Model,Feature,Usage count by model and feature
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.3-codex,chat_panel_plan_mode,2
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.3-codex,code_completion,1
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,1
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.6-terra,chat_panel_plan_mode,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-05-01,gpt-5.6-terra,code_completion,9
0f7a9277-d005-30c0-8821-910389205cba,2026-05-01,claude-sonnet-5,chat_inline,2
0f7a9277-d005-30c0-8821-910389205cba,2026-05-01,claude-sonnet-5,code_completion,6
0f7a9277-d005-30c0-8821-910389205cba,2026-05-01,gpt-5.4-mini,chat_inline,1
0f7a9277-d005-30c0-8821-910389205cba,2026-05-01,gpt-5.4-mini,code_completion,5
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-01,gpt-5.4,chat_panel_ask_mode,6
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-01,gpt-5.4,chat_panel_edit_mode,2
103be95c-0738-36fc-9aca-d07b1504909a,2026-05-01,gpt-5.4,code_completion,15
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-05-01,claude-haiku-4.5,chat_panel_plan_mode,4
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-05-01,claude-haiku-4.5,code_completion,12
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-05-01,claude-haiku-4.5,copilot_cli,5
1176a69b-fd42-3989-9822-360026e942a4,2026-05-01,gpt-5.4,chat_panel_ask_mode,2
1176a69b-fd42-3989-9822-360026e942a4,2026-05-01,gpt-5.4,chat_panel_plan_mode,3
1176a69b-fd42-3989-9822-360026e942a4,2026-05-01,gpt-5.4,code_completion,10
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-01,gpt-5.4,code_completion,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,1
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-01,gpt-5.4-mini,code_completion,2
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-05-01,gpt-5.6-terra,code_completion,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-01,claude-sonnet-5,code_completion,1
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-01,gpt-5.3-codex,code_completion,5
15d19e1d-74b8-3948-867f-63a4a1188539,2026-05-01,gpt-5.3-codex,copilot_app,4
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,claude-haiku-4.5,chat_panel_edit_mode,6
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,claude-haiku-4.5,code_completion,6
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,claude-sonnet-5,chat_panel_edit_mode,3
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,claude-sonnet-5,code_completion,12
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,3
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-05-01,gpt-5.4-mini,code_completion,9
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-01,gpt-5.4,chat_inline,1
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-01,gpt-5.4,code_completion,2
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,1
176efb99-8d0f-325e-a3e0-daa08e876832,2026-05-01,gpt-5.4-mini,code_completion,4
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-05-01,claude-sonnet-5,code_completion,2
1bdab13f-7bc5-3e3d-81c9-f9179619fd90,2026-05-01,gpt-5.4-mini,chat_panel_agent_mode,2
1bdab13f-7bc5-3e3d-81c9-f9179619fd90,2026-05-01,gpt-5.4-mini,code_completion,1
1bdab13f-7bc5-3e3d-81c9-f9179619fd90,2026-05-01,gpt-5.4-mini,copilot_app,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-01,gpt-5.3-codex,chat_panel_agent_mode,2
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-05-01,gpt-5.3-codex,code_completion,8
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,2
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-05-01,claude-sonnet-5,code_completion,1
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-05-01,gpt-5.4-mini,chat_panel_unknown_mode,1
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-05-01,gpt-5.4-mini,code_completion,2
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-01,claude-haiku-4.5,agent_edit,1
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-01,claude-haiku-4.5,chat_panel_agent_mode,2
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-05-01,claude-haiku-4.5,code_completion,1
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,1
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-05-01,gpt-5.4-mini,code_completion,2
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-01,claude-haiku-4.5,chat_panel_edit_mode,4
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-05-01,claude-haiku-4.5,code_completion,18
28cba5c0-c834-3c34-900a-9d6772fd9c30,2026-05-01,gpt-5.6-terra,chat_inline,1
28cba5c0-c834-3c34-900a-9d6772fd9c30,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,3
28cba5c0-c834-3c34-900a-9d6772fd9c30,2026-05-01,gpt-5.6-terra,code_completion,6
2b3c346c-5f49-3232-be35-3443261527b0,2026-05-01,gpt-5.4,agent_edit,5
2b3c346c-5f49-3232-be35-3443261527b0,2026-05-01,gpt-5.4,code_completion,11
2bf4e90b-5fb4-3eb6-92bd-c21ab46e7639,2026-05-01,claude-haiku-4.5,chat_panel_plan_mode,2
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-01,claude-haiku-4.5,chat_panel_unknown_mode,1
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-01,claude-haiku-4.5,code_completion,3
2fd79494-a377-3a29-a882-b11802cfee0c,2026-05-01,claude-sonnet-5,chat_panel_agent_mode,1
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,1
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,2
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-01,gpt-5.4-mini,chat_panel_plan_mode,1
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-05-01,gpt-5.4-mini,code_completion,8
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-01,gpt-5.3-codex,chat_panel_ask_mode,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-01,gpt-5.3-codex,chat_panel_edit_mode,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-01,gpt-5.3-codex,code_completion,1
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,1
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-05-01,gpt-5.4-mini,code_completion,3
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,claude-haiku-4.5,code_completion,4
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,claude-haiku-4.5,copilot_app,1
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,claude-sonnet-5,chat_panel_edit_mode,1
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,claude-sonnet-5,code_completion,4
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,gpt-5.6-terra,code_completion,3
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-05-01,gpt-5.6-terra,copilot_app,3
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-05-01,claude-sonnet-5,code_completion,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-01,claude-haiku-4.5,chat_panel_agent_mode,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-01,claude-sonnet-5,chat_panel_agent_mode,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-05-01,claude-sonnet-5,code_completion,2
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-01,claude-sonnet-5,code_completion,4
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-01,gpt-5.6-terra,chat_panel_edit_mode,2
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-01,gpt-5.6-terra,code_completion,3
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-05-01,gpt-5.6-terra,copilot_app,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-01,gpt-5.6-terra,chat_inline,8
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-01,gpt-5.6-terra,chat_panel_unknown_mode,9
3f3adad3-22df-3188-a572-bab43c8f0258,2026-05-01,gpt-5.6-terra,code_completion,17
3fe600f0-c808-3676-90fe-909ea8b83ca6,2026-05-01,gpt-5.3-codex,chat_panel_edit_mode,1
3fe600f0-c808-3676-90fe-909ea8b83ca6,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,1
3fe600f0-c808-3676-90fe-909ea8b83ca6,2026-05-01,gpt-5.4-mini,code_completion,2
423348ca-0838-3372-a616-b4cda0468666,2026-05-01,gpt-5.4,code_completion,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,claude-haiku-4.5,chat_panel_agent_mode,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,claude-haiku-4.5,code_completion,2
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,claude-haiku-4.5,copilot_cli,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,gpt-5.4,chat_panel_ask_mode,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,gpt-5.4,code_completion,6
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-05-01,gpt-5.4,copilot_cli,3
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,4
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-05-01,claude-haiku-4.5,chat_panel_plan_mode,2
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-05-01,claude-haiku-4.5,code_completion,4
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-05-01,gpt-5.4,code_completion,5
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-05-01,claude-haiku-4.5,chat_panel_custom_mode,2
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-05-01,gpt-5.3-codex,chat_panel_ask_mode,1
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-05-01,gpt-5.3-codex,code_completion,5
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-05-01,gpt-5.6-terra,code_completion,3
43cc96db-6d25-3ad3-9163-10247bdd66bf,2026-05-01,gpt-5.4,chat_inline,1
43cc96db-6d25-3ad3-9163-10247bdd66bf,2026-05-01,gpt-5.4,code_completion,3
43cc96db-6d25-3ad3-9163-10247bdd66bf,2026-05-01,gpt-5.6-terra,agent_edit,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-05-01,gpt-5.6-terra,chat_panel_agent_mode,3
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-05-01,gpt-5.6-terra,chat_panel_plan_mode,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-05-01,gpt-5.6-terra,code_completion,11
48a891ca-8770-3a95-9414-af5bad034e5a,2026-05-01,gpt-5.4,code_completion,2
4b3616f0-ccf1-31e3-810e-f668c2042b23,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,1
4b3616f0-ccf1-31e3-810e-f668c2042b23,2026-05-01,claude-sonnet-5,code_completion,7
4b3616f0-ccf1-31e3-810e-f668c2042b23,2026-05-01,claude-sonnet-5,copilot_cli,3
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,claude-haiku-4.5,chat_inline,1
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,claude-haiku-4.5,chat_panel_edit_mode,1
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,claude-haiku-4.5,code_completion,2
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,gpt-5.3-codex,chat_inline,1
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,gpt-5.3-codex,chat_panel_edit_mode,2
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-05-01,gpt-5.3-codex,code_completion,2
4d8e0306-9402-312c-8735-520e75542ddf,2026-05-01,gpt-5.4-mini,chat_panel_edit_mode,2
4d8e0306-9402-312c-8735-520e75542ddf,2026-05-01,gpt-5.4-mini,code_completion,2
4d8e0306-9402-312c-8735-520e75542ddf,2026-05-01,gpt-5.6-terra,chat_panel_edit_mode,4
4d8e0306-9402-312c-8735-520e75542ddf,2026-05-01,gpt-5.6-terra,code_completion,1
4f630062-21f6-3266-9acd-c0827dbf5c05,2026-05-01,claude-haiku-4.5,code_completion,2
4f630062-21f6-3266-9acd-c0827dbf5c05,2026-05-01,claude-haiku-4.5,copilot_cli,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-01,gpt-5.3-codex,chat_panel_ask_mode,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-01,gpt-5.3-codex,code_completion,6
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-01,gpt-5.4,chat_panel_agent_mode,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-05-01,gpt-5.4,code_completion,6
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-haiku-4.5,chat_inline,1
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-haiku-4.5,code_completion,9
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-sonnet-5,chat_inline,2
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-sonnet-5,chat_panel_agent_mode,1
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,2
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,claude-sonnet-5,code_completion,16
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,gpt-5.4,chat_panel_agent_mode,1
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,gpt-5.4,chat_panel_ask_mode,2
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-05-01,gpt-5.4,code_completion,5
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.4-mini,chat_inline,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.4-mini,chat_panel_agent_mode,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.4-mini,code_completion,10
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.6-terra,chat_inline,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.6-terra,chat_panel_agent_mode,1
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-05-01,gpt-5.6-terra,code_completion,8
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-05-01,gpt-5.4-mini,agent_edit,1
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-05-01,gpt-5.6-terra,agent_edit,1
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,1
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-05-01,gpt-5.6-terra,code_completion,1
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.3-codex,chat_panel_custom_mode,1
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.3-codex,code_completion,2
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.3-codex,copilot_app,1
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.4,chat_panel_agent_mode,1
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.4,chat_panel_ask_mode,2
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-05-01,gpt-5.4,code_completion,2
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,claude-haiku-4.5,chat_inline,2
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,claude-haiku-4.5,chat_panel_agent_mode,1
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,claude-haiku-4.5,chat_panel_plan_mode,2
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,claude-haiku-4.5,code_completion,2
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,gpt-5.3-codex,chat_inline,2
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-05-01,gpt-5.3-codex,code_completion,4
5656dbc0-5497-3227-a829-fd8eb574450e,2026-05-01,gpt-5.6-terra,code_completion,2
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-05-01,gpt-5.3-codex,chat_inline,1
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-05-01,gpt-5.4-mini,chat_inline,2
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-05-01,gpt-5.4-mini,code_completion,1
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-05-01,claude-haiku-4.5,chat_inline,1
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-05-01,claude-haiku-4.5,code_completion,3
5b4c7154-ad7e-3526-aa3c-45e89d71e721,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,6
5b4c7154-ad7e-3526-aa3c-45e89d71e721,2026-05-01,claude-sonnet-5,code_completion,15
5cb2e039-2dc8-3bad-9d23-4bfddc143afe,2026-05-01,gpt-5.4,agent_edit,4
5cb2e039-2dc8-3bad-9d23-4bfddc143afe,2026-05-01,gpt-5.4,code_completion,11
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-01,claude-haiku-4.5,chat_panel_custom_mode,1
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-01,claude-haiku-4.5,chat_panel_unknown_mode,1
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-01,claude-haiku-4.5,code_completion,5
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-01,gpt-5.4-mini,chat_panel_unknown_mode,1
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-05-01,gpt-5.4-mini,code_completion,2
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,claude-haiku-4.5,agent_edit,1
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,1
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,claude-haiku-4.5,code_completion,6
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,gpt-5.4,agent_edit,2
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,gpt-5.4,chat_panel_agent_mode,1
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-05-01,gpt-5.4,code_completion,3
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,claude-haiku-4.5,chat_panel_agent_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,claude-haiku-4.5,chat_panel_ask_mode,3
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,claude-haiku-4.5,chat_panel_custom_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,claude-haiku-4.5,code_completion,2
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,gpt-5.4,chat_panel_ask_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,gpt-5.4,chat_panel_custom_mode,1
5fa5d9c4-22b7-39f7-a3b2-d521ea60b47b,2026-05-01,gpt-5.4,code_completion,8
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,1
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-01,claude-sonnet-5,code_completion,2
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-01,gpt-5.3-codex,code_completion,4
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-05-01,gpt-5.3-codex,copilot_app,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-01,gpt-5.3-codex,chat_inline,4
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-01,gpt-5.3-codex,chat_panel_ask_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-01,gpt-5.3-codex,chat_panel_edit_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-05-01,gpt-5.3-codex,code_completion,5
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-05-01,claude-sonnet-5,chat_inline,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-05-01,claude-sonnet-5,code_completion,8
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-05-01,gpt-5.3-codex,code_completion,3
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.4,chat_panel_edit_mode,1
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.4,code_completion,1
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.4-mini,agent_edit,1
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.6-terra,chat_panel_edit_mode,1
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.6-terra,code_completion,2
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-05-01,gpt-5.6-terra,copilot_app,1
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-05-01,gpt-5.4,chat_inline,3
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-05-01,gpt-5.4,code_completion,4
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-05-01,claude-haiku-4.5,chat_panel_plan_mode,3
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-05-01,claude-haiku-4.5,code_completion,2
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-05-01,gpt-5.4,chat_panel_plan_mode,1
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-05-01,gpt-5.4,code_completion,5
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-05-01,gpt-5.4,copilot_app,2
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-01,gpt-5.6-terra,chat_panel_agent_mode,2
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-01,gpt-5.6-terra,chat_panel_ask_mode,2
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-05-01,gpt-5.6-terra,code_completion,23
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-01,gpt-5.3-codex,chat_inline,1
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-01,gpt-5.3-codex,code_completion,3
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-01,gpt-5.4,code_completion,5
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-01,gpt-5.4,copilot_cli,2
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-05-01,gpt-5.6-terra,copilot_cli,2
781a0729-d247-332a-a718-196cd4f0844f,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,1
781a0729-d247-332a-a718-196cd4f0844f,2026-05-01,claude-sonnet-5,code_completion,3
781a0729-d247-332a-a718-196cd4f0844f,2026-05-01,gpt-5.4-mini,code_completion,1
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-01,claude-sonnet-5,chat_panel_ask_mode,1
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-01,claude-sonnet-5,code_completion,3
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-01,gpt-5.4,chat_panel_ask_mode,2
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-01,gpt-5.4,code_completion,3
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-05-01,gpt-5.4,copilot_cli,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,claude-haiku-4.5,agent_edit,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,claude-haiku-4.5,chat_inline,3
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,claude-haiku-4.5,code_completion,5
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,gpt-5.6-terra,agent_edit,1
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,gpt-5.6-terra,chat_inline,1
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-05-01,gpt-5.6-terra,code_completion,3
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-01,gpt-5.4-mini,chat_panel_ask_mode,15
84851a10-43f1-3fc8-a358-06f529f15c33,2026-05-01,gpt-5.4-mini,code_completion,25
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-05-01,gpt-5.4-mini,code_completion,2
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-05-01,gpt-5.6-terra,agent_edit,3
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-05-01,gpt-5.6-terra,code_completion,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,claude-sonnet-5,chat_panel_agent_mode,8
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,claude-sonnet-5,code_completion,33
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,claude-sonnet-5,copilot_cli,10
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,gpt-5.3-codex,chat_panel_agent_mode,11
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,gpt-5.3-codex,code_completion,29
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-05-01,gpt-5.3-codex,copilot_cli,6
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-05-01,gpt-5.4,code_completion,1
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-05-01,gpt-5.4,copilot_cli,1
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-05-01,gpt-5.6-terra,code_completion,1
